WORD	FAVOR	AGAINST	NONE	FREQ	SUPPORT
根据,须	0	0	6	6	1.0
春联,春晚	6	0	0	6	1.0
春联,感受	6	0	0	6	1.0
政府,难道	0	6	0	6	1.0
政府,根本	0	6	0	6	1.0
政府,底层	0	6	0	6	1.0
放烟,尽量	0	6	0	6	1.0
感受,春联	6	0	0	6	1.0
市,环保局	0	6	0	6	1.0
市,环保	0	6	0	6	1.0
尽量,燃放烟花	0	6	0	6	1.0
尽量,放烟	0	6	0	6	1.0
小伙伴,月份	6	0	0	6	1.0
小伙,月份	6	0	0	6	1.0
喜欢,传统节日	6	0	0	6	1.0
兜,客	6	0	0	6	1.0
传统节日,喜欢	6	0	0	6	1.0
伙伴,月份	6	0	0	6	1.0
人口,鼓励	0	6	0	6	1.0
中华,贴	6	0	0	6	1.0
骑,汽车	0	5	0	5	1.0
饺子,春晚	5	0	0	5	1.0
鞭,雾	0	5	0	5	1.0
青春,锅铲	0	0	5	5	1.0
青春,小妹	0	0	5	5	1.0
霾,每	0	5	0	5	1.0
霾,承诺	0	5	0	5	1.0
霾,做起	0	5	0	5	1.0
雾,鞭	0	5	0	5	1.0
雾,蓝天	0	5	0	5	1.0
雾,承诺	0	5	0	5	1.0
车,政府	0	5	0	5	1.0
贴,穿	5	0	0	5	1.0
贴,新衣	5	0	0	5	1.0
贴,户户	5	0	0	5	1.0
贴,年夜饭	5	0	0	5	1.0
贴,年夜	5	0	0	5	1.0
贴,家户	5	0	0	5	1.0
贴,家家户户	5	0	0	5	1.0
贴,夜饭	5	0	0	5	1.0
谁,到底	0	5	0	5	1.0
计划生育,断崖	0	5	0	5	1.0
计划生育,式	0	5	0	5	1.0
计划生育,减少	0	5	0	5	1.0
计划,断崖	0	5	0	5	1.0
计划,式	0	5	0	5	1.0
计划,减少	0	5	0	5	1.0
解决,就业	0	5	0	5	1.0
营运,实施	5	0	0	5	1.0
节日,中秋	5	0	0	5	1.0
老家,回家	5	0	0	5	1.0
空气,环保局	0	5	0	5	1.0
空气,城区	0	5	0	5	1.0
空气,千年	5	0	0	5	1.0
空气,产生	0	5	0	5	1.0
社会,餐饮业	0	5	0	5	1.0
社会,餐饮	0	5	0	5	1.0
社会,本	0	5	0	5	1.0
社会,对准	0	5	0	5	1.0
社会,外卖	0	5	0	5	1.0
社会,和谐	0	5	0	5	1.0
知,公	5	0	0	5	1.0
百姓,刀切	0	5	0	5	1.0
百姓,一刀切	0	5	0	5	1.0
百姓,一刀	0	5	0	5	1.0
生产,政府	0	5	0	5	1.0
爆竹,碳	0	5	0	5	1.0
爆竹,消防	0	5	0	5	1.0
爆竹,增加	0	5	0	5	1.0
爆竹,做起	0	5	0	5	1.0
爆竹,低	0	5	0	5	1.0
烟花爆竹,蓝天	0	5	0	5	1.0
烟花爆竹,发出	0	5	0	5	1.0
烟花爆竹,做起	0	5	0	5	1.0
烟花爆竹,产生	0	5	0	5	1.0
汽车,骑	0	5	0	5	1.0
汽车,车尾	5	0	0	5	1.0
汽车,汽车尾气	5	0	0	5	1.0
每,霾	0	5	0	5	1.0
每,蓝天	0	5	0	5	1.0
每,环保	0	5	0	5	1.0
本,社会	0	5	0	5	1.0
有钱,没钱	0	5	0	5	1.0
曝,小土豆	5	0	0	5	1.0
曝,小土	5	0	0	5	1.0
曝,土豆	5	0	0	5	1.0
春联,亲戚	5	0	0	5	1.0
文化,穿	5	0	0	5	1.0
文化,新衣	5	0	0	5	1.0
文化,传统节日	5	0	0	5	1.0
政府,车	0	5	0	5	1.0
政府,生产	0	5	0	5	1.0
政府,收入	0	5	0	5	1.0
政府,公民	0	5	0	5	1.0
政府,做法	0	5	0	5	1.0
政府,人员	0	5	0	5	1.0
收入,政府	0	5	0	5	1.0
撞,逆行	5	0	0	5	1.0
感受,味儿	5	0	0	5	1.0
恐怖分子,亲人	5	0	0	5	1.0
恐怖,防部	5	0	0	5	1.0
恐怖,罗斯国	5	0	0	5	1.0
恐怖,国防部	5	0	0	5	1.0
恐怖,国防	5	0	0	5	1.0
恐怖,和平	5	0	0	5	1.0
恐怖,发言	5	0	0	5	1.0
恐怖,俄罗斯国防部	5	0	0	5	1.0
年夜,贴	5	0	0	5	1.0
小伙伴,大姚	5	0	0	5	1.0
小伙,大姚	5	0	0	5	1.0
实施,营运	5	0	0	5	1.0
实施,地铁	5	0	0	5	1.0
外卖,社会	0	5	0	5	1.0
增加,爆竹	0	5	0	5	1.0
增加,人员	0	5	0	5	1.0
城区,空气	0	5	0	5	1.0
城区,环保	0	5	0	5	1.0
地铁,客	5	0	0	5	1.0
地铁,实施	5	0	0	5	1.0
团聚,回家	5	0	0	5	1.0
回家,老家	5	0	0	5	1.0
回家,团聚	5	0	0	5	1.0
回家,亲戚	5	0	0	5	1.0
和谐,社会	0	5	0	5	1.0
和平,恐怖	5	0	0	5	1.0
呼吁,倡议	0	5	0	5	1.0
味儿,感受	5	0	0	5	1.0
发言,恐怖	5	0	0	5	1.0
动力,鼓励	0	5	0	5	1.0
到底,谁	0	5	0	5	1.0
分子,亲人	5	0	0	5	1.0
刀切,百姓	0	5	0	5	1.0
减少,计划生育	0	5	0	5	1.0
减少,计划	0	5	0	5	1.0
减少,产生	0	5	0	5	1.0
元宵节,传统节日	5	0	0	5	1.0
做法,政府	0	5	0	5	1.0
低,爆竹	0	5	0	5	1.0
传统节日,文化	5	0	0	5	1.0
传统节日,元宵节	5	0	0	5	1.0
伙伴,大姚	5	0	0	5	1.0
任,锅铲	0	0	5	5	1.0
任,小妹	0	0	5	5	1.0
今年,生存	0	5	0	5	1.0
今年,同意	0	5	0	5	1.0
今年,发出	0	5	0	5	1.0
今年,从我做起	0	5	0	5	1.0
人员,政府	0	5	0	5	1.0
人员,增加	0	5	0	5	1.0
不放,绿色	0	5	0	5	1.0
一刀切,百姓	0	5	0	5	1.0
一刀,百姓	0	5	0	5	1.0
霾,减少	0	13	1	14	0.928571
减少,霾	0	13	1	14	0.928571
低,碳	1	13	0	14	0.928571
低,环保	1	13	0	14	0.928571
减少,断崖	0	12	1	13	0.923077
减少,式	0	12	1	13	0.923077
爆竹,绿色	0	11	1	12	0.916667
动力,劳动力	0	11	1	12	0.916667
动力,劳动	0	11	1	12	0.916667
雾,减少	0	10	1	11	0.909091
贴,年货	10	1	0	11	0.909091
减少,雾	0	10	1	11	0.909091
饺子,节日	9	0	1	10	0.9
青春,腿	1	0	9	10	0.9
青春,帅	1	0	9	10	0.9
贴,一起	9	1	0	10	0.9
节日,饺子	9	0	1	10	0.9
春联,年货	9	1	0	10	0.9
打击,恐怖分子	9	0	1	10	0.9
打击,分子	9	0	1	10	0.9
恐怖分子,打击	9	0	1	10	0.9
分子,打击	9	0	1	10	0.9
假,晚婚	0	9	1	10	0.9
假,取消	0	9	1	10	0.9
今年,倡议	0	9	1	10	0.9
一起,贴	9	1	0	10	0.9
送,餐饮业	3	24	0	27	0.888889
送,餐饮	3	24	0	27	0.888889
送,对准	3	24	0	27	0.888889
外卖,餐饮业	3	24	0	27	0.888889
外卖,对准	3	24	0	27	0.888889
饺子,吃	8	0	1	9	0.888889
饺子,传统节日	8	0	1	9	0.888889
贴,吃	8	0	1	9	0.888889
老百姓,汽车	1	8	0	9	0.888889
爆竹,发出	1	8	0	9	0.888889
燃放烟花,倡议	0	8	1	9	0.888889
烟花爆竹,绿色	0	8	1	9	0.888889
汽车,老百姓	1	8	0	9	0.888889
晚婚晚育,取消	0	8	1	9	0.888889
政府,恐怖分子	8	1	0	9	0.888889
政府,分子	8	1	0	9	0.888889
放烟,倡议	0	8	1	9	0.888889
恐怖分子,政府	8	1	0	9	0.888889
吃,饺子	8	0	1	9	0.888889
吃,贴	8	0	1	9	0.888889
分子,政府	8	1	0	9	0.888889
传统节日,饺子	8	0	1	9	0.888889
贴,文化	7	1	0	8	0.875
贴,团圆	7	1	0	8	0.875
计划生育,鼓励	1	7	0	8	0.875
计划,鼓励	1	7	0	8	0.875
节日,中华民族	7	0	1	8	0.875
节日,中华	7	0	1	8	0.875
老百姓,政府	1	7	0	8	0.875
空气,垃圾	0	7	1	8	0.875
社会,政府	0	7	1	8	0.875
百姓,买不起	0	7	1	8	0.875
文化,贴	7	1	0	8	0.875
政府,老百姓	1	7	0	8	0.875
政府,社会	0	7	1	8	0.875
意识,环保	0	7	1	8	0.875
意识,今年	1	7	0	8	0.875
垃圾,空气	0	7	1	8	0.875
减少,人口	0	7	1	8	0.875
今年,意识	1	7	0	8	0.875
人口,减少	0	7	1	8	0.875
中华,节日	7	0	1	8	0.875
哈哈,哈哈哈	13	2	0	15	0.866667
呼吁,环保	1	13	1	15	0.866667
外卖,餐饮	3	24	1	28	0.857143
计划生育,人口	1	12	1	14	0.857143
计划,人口	1	12	1	14	0.857143
百姓,政府	2	12	0	14	0.857143
政府,百姓	2	12	0	14	0.857143
人口,计划生育	1	12	1	14	0.857143
人口,计划	1	12	1	14	0.857143
饺子,团聚	6	1	0	7	0.857143
须,员工	0	1	6	7	0.857143
过节,今年	1	6	0	7	0.857143
谁,社会	1	6	0	7	0.857143
节日,文化	6	1	0	7	0.857143
节日,拜年	6	0	1	7	0.857143
节日,元宵节	6	0	1	7	0.857143
经济,政府	0	6	1	7	0.857143
社会,谁	1	6	0	7	0.857143
爸爸,爸爸妈妈	6	0	1	7	0.857143
爆竹,新春	0	6	1	7	0.857143
爆竹,噪音	0	6	1	7	0.857143
添,梦想	6	0	1	7	0.857143
添,合伙人	6	0	1	7	0.857143
添,合伙	6	0	1	7	0.857143
梦想,添	6	0	1	7	0.857143
梦想,月份	6	0	1	7	0.857143
服务,政府	0	6	1	7	0.857143
明显,环保	0	6	1	7	0.857143
新春,爆竹	0	6	1	7	0.857143
文化,节日	6	1	0	7	0.857143
政府,经济	0	6	1	7	0.857143
政府,服务	0	6	1	7	0.857143
排放,尾气	6	1	0	7	0.857143
尺寸,喜欢	6	0	1	7	0.857143
团聚,饺子	6	1	0	7	0.857143
喜欢,尺寸	6	0	1	7	0.857143
员工,须	0	1	6	7	0.857143
吃,春晚	6	0	1	7	0.857143
元宵节,节日	6	0	1	7	0.857143
传统节日,中华民族	6	0	1	7	0.857143
传统节日,中华	6	0	1	7	0.857143
今年,过节	1	6	0	7	0.857143
今年,号召	1	6	0	7	0.857143
人口,断崖	0	6	1	7	0.857143
人口,式	0	6	1	7	0.857143
中华,传统节日	6	0	1	7	0.857143
烟花爆竹,倡议	0	11	2	13	0.846154
空气,燃放烟花	1	16	2	19	0.842105
空气,放烟	1	16	2	19	0.842105
燃放烟花,空气	1	16	2	19	0.842105
燃放烟花,烟花爆竹	1	16	2	19	0.842105
烟花爆竹,燃放烟花	1	16	2	19	0.842105
烟花爆竹,放烟	1	16	2	19	0.842105
放烟,空气	1	16	2	19	0.842105
放烟,烟花爆竹	1	16	2	19	0.842105
小时,小时候	20	3	1	24	0.833333
爆竹,倡议	0	15	3	18	0.833333
政,懒	1	15	2	18	0.833333
贴,对联	10	1	1	12	0.833333
梦想,小土豆	10	0	2	12	0.833333
梦想,小土	10	0	2	12	0.833333
梦想,土豆	10	0	2	12	0.833333
骑,送	1	5	0	6	0.833333
鞭,环保	1	5	0	6	0.833333
霾,倡议	0	5	1	6	0.833333
送,骑	1	5	0	6	0.833333
送,车	1	5	0	6	0.833333
车,送	1	5	0	6	0.833333
贴,爆竹	1	5	0	6	0.833333
贴,烟花爆竹	1	5	0	6	0.833333
贴,喜欢	5	0	1	6	0.833333
贡献,今年	1	5	0	6	0.833333
计划生育,一代	1	5	0	6	0.833333
计划,一代	1	5	0	6	0.833333
节日,节	5	1	0	6	0.833333
节日,吃饺子	5	0	1	6	0.833333
节,节日	5	1	0	6	0.833333
空气,噪音	0	5	1	6	0.833333
爆竹,贴	1	5	0	6	0.833333
爆竹,欢乐	0	5	1	6	0.833333
爆竹,市	0	5	1	6	0.833333
烟花爆竹,贴	1	5	0	6	0.833333
汽车,上路	0	5	1	6	0.833333
歧视,女性	1	5	0	6	0.833333
欢乐,环保	0	5	1	6	0.833333
欢乐,爆竹	0	5	1	6	0.833333
梦想,首映	5	0	1	6	0.833333
梦想,添个	5	0	1	6	0.833333
挺,喜欢	5	0	1	6	0.833333
市,爆竹	0	5	1	6	0.833333
小时,吃	5	1	0	6	0.833333
女性,歧视	1	5	0	6	0.833333
女性,就业	0	5	1	6	0.833333
垃圾,减少	0	5	1	6	0.833333
回家,吃	5	0	1	6	0.833333
喜欢,贴	5	0	1	6	0.833333
喜欢,挺	5	0	1	6	0.833333
吃,小时	5	1	0	6	0.833333
吃,回家	5	0	1	6	0.833333
吃,传统节日	5	1	0	6	0.833333
减少,垃圾	0	5	1	6	0.833333
传统节日,吃饺子	5	0	1	6	0.833333
传统节日,吃	5	1	0	6	0.833333
今年,贡献	1	5	0	6	0.833333
不放,倡议	0	5	1	6	0.833333
上路,汽车	0	5	1	6	0.833333
一代,计划生育	1	5	0	6	0.833333
一代,计划	1	5	0	6	0.833333
ipad,pro	1	0	5	6	0.833333
今年,环保	1	47	9	57	0.824561
民族,中华民族	14	2	1	17	0.823529
民族,中华	14	2	1	17	0.823529
打击,恐怖	14	2	1	17	0.823529
恐怖,打击	14	2	1	17	0.823529
中华,民族	14	2	1	17	0.823529
中华,中华民族	14	2	1	17	0.823529
空气,烟花爆竹	1	18	3	22	0.818182
烟花爆竹,空气	1	18	3	22	0.818182
车,抓	1	9	1	11	0.818182
添,小土豆	9	0	2	11	0.818182
添,小土	9	0	2	11	0.818182
添,土豆	9	0	2	11	0.818182
抓,车	1	9	1	11	0.818182
恐怖,恐怖主义	9	2	0	11	0.818182
送,外卖	6	26	0	32	0.8125
外卖,送	6	26	0	32	0.8125
燃放烟花,环保	0	13	3	16	0.8125
今年,今年春节	3	55	10	68	0.808824
烟花爆竹,环保	1	20	4	25	0.8
地铁,铁站	12	1	2	15	0.8
地铁,地铁站	12	1	2	15	0.8
贴,拜年	8	1	1	10	0.8
贴,味儿	8	2	0	10	0.8
百姓,汽车	1	8	1	10	0.8
汽车,百姓	1	8	1	10	0.8
味儿,贴	8	2	0	10	0.8
麻将,打麻将	4	0	1	5	0.8
骑,社会	0	4	1	5	0.8
预产期,月份	4	0	1	5	0.8
预产期,曝	4	0	1	5	0.8
预产,月份	4	0	1	5	0.8
预产,曝	4	0	1	5	0.8
鞭,今年	1	4	0	5	0.8
霾,汽车	4	1	0	5	0.8
雾,汽车	4	1	0	5	0.8
销量,分析	1	0	4	5	0.8
送,罚	1	4	0	5	0.8
过节,烟花爆竹	0	4	1	5	0.8
过节,倡议	0	4	1	5	0.8
车,外卖	1	4	0	5	0.8
贴,门神	4	0	1	5	0.8
贴,热热闹闹	4	1	0	5	0.8
贴,热热	4	1	0	5	0.8
贴,有趣	4	1	0	5	0.8
贡献,环保	1	4	0	5	0.8
觉得,空气	4	0	1	5	0.8
行政,行政拘留	4	1	0	5	0.8
节日,穿	4	1	0	5	0.8
节日,新衣	4	1	0	5	0.8
节日,年夜	4	0	1	5	0.8
节日,对联	4	0	1	5	0.8
节日,家家	4	0	1	5	0.8
节日,团聚	4	0	1	5	0.8
罚,送	1	4	0	5	0.8
经济,百姓	1	4	0	5	0.8
简单,社会	0	4	1	5	0.8
简单,政府	0	4	1	5	0.8
空气,觉得	4	0	1	5	0.8
空气,绿色	1	4	0	5	0.8
空气,汽车	4	1	0	5	0.8
空气,文化	4	0	1	5	0.8
空气,尾气	4	1	0	5	0.8
社会,骑	0	4	1	5	0.8
社会,简单	0	4	1	5	0.8
社会,人口	1	4	0	5	0.8
百姓,经济	1	4	0	5	0.8
特种,特种部队	1	4	0	5	0.8
爆竹,燃放鞭炮	0	4	1	5	0.8
爆竹,燃	1	4	0	5	0.8
爆竹,指数	0	4	1	5	0.8
爆竹,拒绝	1	4	0	5	0.8
爆竹,吨	0	4	1	5	0.8
爆竹,各界	0	4	1	5	0.8
爆竹,今年过年	0	4	1	5	0.8
燃放鞭炮,爆竹	0	4	1	5	0.8
燃放烟花,火灾	0	4	1	5	0.8
燃放烟花,城区	1	4	0	5	0.8
燃放烟花,不放	0	4	1	5	0.8
燃,爆竹	1	4	0	5	0.8
热热闹闹,贴	4	1	0	5	0.8
热热,贴	4	1	0	5	0.8
烟花爆竹,过节	0	4	1	5	0.8
烟花爆竹,市	0	4	1	5	0.8
烟花爆竹,城区	1	4	0	5	0.8
烟花爆竹,噪音	0	4	1	5	0.8
添,首映礼	4	0	1	5	0.8
添,首映	4	0	1	5	0.8
汽车,霾	4	1	0	5	0.8
汽车,雾	4	1	0	5	0.8
汽车,空气	4	1	0	5	0.8
汽车,减少	1	4	0	5	0.8
民族,隆重	4	0	1	5	0.8
每,今年	0	4	1	5	0.8
梦想,首映礼	4	0	1	5	0.8
梦想,曝	4	0	1	5	0.8
梦想,出席	4	0	1	5	0.8
权利,女性	0	4	1	5	0.8
曝,预产期	4	0	1	5	0.8
曝,预产	4	0	1	5	0.8
曝,梦想	4	0	1	5	0.8
曝,月份	4	0	1	5	0.8
曝,合伙人	4	0	1	5	0.8
曝,合伙	4	0	1	5	0.8
曝,出席	4	0	1	5	0.8
曝,产期	4	0	1	5	0.8
春联,喜欢	4	0	1	5	0.8
春联,吃	4	0	1	5	0.8
新春,新春佳节	0	4	1	5	0.8
文化,空气	4	0	1	5	0.8
文化,中华	4	0	1	5	0.8
数据,今年	0	1	4	5	0.8
政府,简单	0	4	1	5	0.8
政府,反	4	1	0	5	0.8
放烟,火灾	0	4	1	5	0.8
放烟,城区	1	4	0	5	0.8
放烟,不放	0	4	1	5	0.8
操作,喜欢	4	1	0	5	0.8
提供,恐怖	4	0	1	5	0.8
指数,爆竹	0	4	1	5	0.8
拒绝,爆竹	1	4	0	5	0.8
成本,增加	0	4	1	5	0.8
愿者,志愿者	1	4	0	5	0.8
愿者,志愿	1	4	0	5	0.8
恐怖分子,总统	4	1	0	5	0.8
恐怖,提供	4	0	1	5	0.8
恐怖,恐怖袭击	4	0	1	5	0.8
恐怖,巴尔米	4	0	1	5	0.8
恐怖,巴尔	4	0	1	5	0.8
恐怖,反	4	0	1	5	0.8
恐怖,侵略	1	4	0	5	0.8
志愿者,愿者	1	4	0	5	0.8
志愿者,志愿	1	4	0	5	0.8
志愿,愿者	1	4	0	5	0.8
志愿,志愿者	1	4	0	5	0.8
年夜,节日	4	0	1	5	0.8
年夜,春晚	4	0	1	5	0.8
市,烟花爆竹	0	4	1	5	0.8
巴尔米,恐怖	4	0	1	5	0.8
巴尔米,分子	4	0	1	5	0.8
巴尔,恐怖	4	0	1	5	0.8
巴尔,分子	4	0	1	5	0.8
小伙伴,首映礼	4	0	1	5	0.8
小伙伴,首映	4	0	1	5	0.8
小伙,首映礼	4	0	1	5	0.8
小伙,首映	4	0	1	5	0.8
女性,权利	0	4	1	5	0.8
女性,人口	0	4	1	5	0.8
大力,环保	0	4	1	5	0.8
外卖,车	1	4	0	5	0.8
增加,环保	0	4	1	5	0.8
增加,成本	0	4	1	5	0.8
增加,人口	1	4	0	5	0.8
境内,分子	4	0	1	5	0.8
城区,燃放烟花	1	4	0	5	0.8
城区,烟花爆竹	1	4	0	5	0.8
城区,放烟	1	4	0	5	0.8
城区,今年	1	4	0	5	0.8
地铁,龙岗	4	1	0	5	0.8
圣诞,圣诞节	4	1	0	5	0.8
团聚,节日	4	0	1	5	0.8
回家,今年	1	4	0	5	0.8
喜欢,春联	4	0	1	5	0.8
喜欢,操作	4	1	0	5	0.8
味儿,年货	4	1	0	5	0.8
各界,爆竹	0	4	1	5	0.8
吃,穿	4	0	1	5	0.8
吃,春联	4	0	1	5	0.8
反,政府	4	1	0	5	0.8
反,恐怖	4	0	1	5	0.8
压岁钱,拜年	4	0	1	5	0.8
压岁,拜年	4	0	1	5	0.8
分析,销量	1	0	4	5	0.8
分子,巴尔米	4	0	1	5	0.8
分子,巴尔	4	0	1	5	0.8
分子,境内	4	0	1	5	0.8
减少,绿色	1	4	0	5	0.8
减少,汽车	1	4	0	5	0.8
假,晚育	0	4	1	5	0.8
值,颜	4	0	1	5	0.8
侵略,恐怖	1	4	0	5	0.8
传统节日,拜年	4	0	1	5	0.8
伙伴,首映礼	4	0	1	5	0.8
伙伴,首映	4	0	1	5	0.8
今年过年,爆竹	0	4	1	5	0.8
今年过年,不放	0	4	1	5	0.8
今年,鞭	1	4	0	5	0.8
今年,每	0	4	1	5	0.8
今年,数据	0	1	4	5	0.8
今年,成都	0	4	1	5	0.8
今年,城区	1	4	0	5	0.8
今年,回家	1	4	0	5	0.8
人口,社会	1	4	0	5	0.8
人口,女性	0	4	1	5	0.8
人口,增加	1	4	0	5	0.8
产期,月份	4	0	1	5	0.8
产期,曝	4	0	1	5	0.8
中队,严查	4	0	1	5	0.8
中华,隆重	4	0	1	5	0.8
中华,文化	4	0	1	5	0.8
严查,中队	4	0	1	5	0.8
不放,燃放烟花	0	4	1	5	0.8
不放,放烟	0	4	1	5	0.8
不放,今年过年	0	4	1	5	0.8
不容,好不容易	0	4	1	5	0.8
一起,环保	1	4	0	5	0.8
空气,今年春节	0	15	4	19	0.789474
霾,烟花爆竹	1	11	2	14	0.785714
空气,减少	2	11	1	14	0.785714
烟花爆竹,霾	1	11	2	14	0.785714
梦想,合伙人	11	0	3	14	0.785714
梦想,合伙	11	0	3	14	0.785714
小伙伴,土豆	11	0	3	14	0.785714
小伙,土豆	11	0	3	14	0.785714
减少,空气	2	11	1	14	0.785714
伙伴,土豆	11	0	3	14	0.785714
空气,环保	1	24	6	31	0.774194
霾,今年春节	1	10	2	13	0.769231
空气,倡议	2	10	1	13	0.769231
爆竹,呼吁	2	10	1	13	0.769231
年夜,年夜饭	10	1	2	13	0.769231
年夜,夜饭	10	1	2	13	0.769231
小伙伴,小土豆	10	0	3	13	0.769231
小伙伴,小土	10	0	3	13	0.769231
小伙,小土豆	10	0	3	13	0.769231
小伙,小土	10	0	3	13	0.769231
呼吁,爆竹	2	10	1	13	0.769231
伙伴,小土豆	10	0	3	13	0.769231
伙伴,小土	10	0	3	13	0.769231
饺子,吃饺子	13	1	3	17	0.764706
放烟,环保	0	13	4	17	0.764706
减少,今年	1	13	3	17	0.764706
今年,减少	1	13	3	17	0.764706
爆竹,环保	1	29	8	38	0.763158
空气,爆竹	3	25	5	33	0.757576
爆竹,空气	3	25	5	33	0.757576
节日,民族	9	0	3	12	0.75
民族,节日	9	0	3	12	0.75
