WORD	FAVOR	AGAINST	NONE	FREQ	SUPPORT
价位	1	4	0	5	0.8
令人	1	4	0	5	0.8
亲情	4	1	0	5	0.8
也好	1	4	0	5	0.8
东突	4	0	1	5	0.8
不怎么	1	4	0	5	0.8
x	1	0	4	5	0.8
tm	1	4	0	5	0.8
pro	1	0	4	5	0.8
总统	11	2	1	14	0.785714285714
团圆	11	3	0	14	0.785714285714
产生	3	11	0	14	0.785714285714
中华民族	11	2	1	14	0.785714285714
贴	32	3	6	41	0.780487804878
说实话	2	7	0	9	0.777777777778
蜀黍	7	2	0	9	0.777777777778
符合	2	7	0	9	0.777777777778
申请	0	2	7	9	0.777777777778
火灾	0	7	2	9	0.777777777778
机会	7	1	1	9	0.777777777778
故事	7	1	1	9	0.777777777778
撞	7	1	1	9	0.777777777778
拜年	7	1	1	9	0.777777777778
广大	1	7	1	9	0.777777777778
年夜饭	7	1	1	9	0.777777777778
尾气	7	2	0	9	0.777777777778
夜饭	7	1	1	9	0.777777777778
响	2	7	0	9	0.777777777778
农村	7	1	1	9	0.777777777778
元宵节	7	1	1	9	0.777777777778
仅仅	1	7	1	9	0.777777777778
今年春节	3	38	8	49	0.775510204082
女性	4	17	1	22	0.772727272727
销量	3	0	10	13	0.769230769231
晚婚	2	10	1	13	0.769230769231
拒绝	1	10	2	13	0.769230769231
听说	3	10	0	13	0.769230769231
发出	2	10	1	13	0.769230769231
动力	2	10	1	13	0.769230769231
工具	2	13	2	17	0.764705882353
取消	1	13	3	17	0.764705882353
社会	11	45	4	60	0.75
低	5	18	1	24	0.75
不错	18	2	4	24	0.75
想想	3	15	2	20	0.75
幸福	15	3	2	20	0.75
允许	2	12	2	16	0.75
买不起	1	12	3	16	0.75
道理	3	9	0	12	0.75
尽量	2	9	1	12	0.75
呵呵	3	9	0	12	0.75
驾驶	6	1	1	8	0.75
越	6	2	0	8	0.75
腿	2	0	6	8	0.75
绿灯	6	0	2	8	0.75
管管	6	1	1	8	0.75
浪费	1	6	1	8	0.75
派	6	1	1	8	0.75
歧视	1	6	1	8	0.75
模式	2	6	0	8	0.75
来源	1	1	6	8	0.75
月份	6	1	1	8	0.75
拍照	6	2	0	8	0.75
房	0	6	2	8	0.75
怎么办	1	6	1	8	0.75
库存	0	6	2	8	0.75
库克	0	6	2	8	0.75
市	0	6	2	8	0.75
对比	6	1	1	8	0.75
姐姐	6	2	0	8	0.75
大概	6	2	0	8	0.75
境内	6	1	1	8	0.75
其它	6	2	0	8	0.75
儿	6	2	0	8	0.75
偷	1	1	6	8	0.75
假期	2	6	0	8	0.75
值	6	1	1	8	0.75
传承	6	2	0	8	0.75
严查	6	1	1	8	0.75
ipad	1	1	6	8	0.75
饺子	20	5	2	27	0.740740740741
绿色	2	17	4	23	0.739130434783
生产	4	17	2	23	0.739130434783
文化	25	4	5	34	0.735294117647
减少	8	33	4	45	0.733333333333
传统节日	22	3	5	30	0.733333333333
不够	4	11	0	15	0.733333333333
外卖	5	19	2	26	0.730769230769
环保	12	70	14	96	0.729166666667
鞭	3	8	0	11	0.727272727273
载客	8	1	2	11	0.727272727273
装	8	2	1	11	0.727272727273
美好	8	2	1	11	0.727272727273
目的	2	8	1	11	0.727272727273
照顾	8	3	0	11	0.727272727273
流氓	2	8	1	11	0.727272727273
权力	2	8	1	11	0.727272727273
旗舰	1	8	2	11	0.727272727273
号召	2	8	1	11	0.727272727273
公民	2	8	1	11	0.727272727273
做法	2	8	1	11	0.727272727273
老百姓	9	26	1	36	0.722222222222
避免	3	1	10	14	0.714285714286
只能	7	22	2	31	0.709677419355
战争	4	12	1	17	0.705882352941
式	4	12	1	17	0.705882352941
子女	4	12	1	17	0.705882352941
上路	3	12	2	17	0.705882352941
来说	21	4	5	30	0.7
终于	14	3	3	20	0.7
活	4	14	2	20	0.7
政	2	14	4	20	0.7
遭遇	0	3	7	10	0.7
迎来	7	1	2	10	0.7
老公	7	2	1	10	0.7
红包	7	2	1	10	0.7
疫苗	1	7	2	10	0.7
电单车	7	2	1	10	0.7
牺牲	3	7	0	10	0.7
添	7	1	2	10	0.7
最新	0	3	7	10	0.7
晚育	2	7	1	10	0.7
掉	3	7	0	10	0.7
怀上	7	0	3	10	0.7
引导	2	7	1	10	0.7
庙会	7	2	1	10	0.7
合伙人	7	0	3	10	0.7
合伙	7	0	3	10	0.7
受到	3	7	0	10	0.7
俄军	7	2	1	10	0.7
从来	3	7	0	10	0.7
