WORD	FAVOR	AGAINST	NONE	FREQ	SUPPORT
对不起	4	1	0	5	0.8
实实	0	1	4	5	0.8
定价	0	1	4	5	0.8
宇	4	0	1	5	0.8
好不容易	0	4	1	5	0.8
夫妇	4	0	1	5	0.8
天空	0	4	1	5	0.8
大道	4	1	0	5	0.8
大叔	4	1	0	5	0.8
基督	4	1	0	5	0.8
基本上	0	4	1	5	0.8
埋	0	4	1	5	0.8
坚强	4	1	0	5	0.8
圣诞节	4	1	0	5	0.8
困难	4	0	1	5	0.8
回收	1	4	0	5	0.8
四分	0	4	1	5	0.8
噢	4	0	1	5	0.8
喇叭	4	0	1	5	0.8
品	4	0	1	5	0.8
咋办	0	1	4	5	0.8
周边	1	4	0	5	0.8
吨	0	4	1	5	0.8
号称	1	4	0	5	0.8
可悲	1	4	0	5	0.8
只许	1	4	0	5	0.8
发明	1	4	0	5	0.8
去年同期	0	1	4	5	0.8
却是	4	1	0	5	0.8
协议	0	4	1	5	0.8
半句话	1	4	0	5	0.8
半句	1	4	0	5	0.8
勒	0	4	1	5	0.8
办事	1	4	0	5	0.8
制作	0	1	4	5	0.8
出色	4	0	1	5	0.8
关	0	4	1	5	0.8
偏	1	4	0	5	0.8
你好	4	1	0	5	0.8
何必	0	4	1	5	0.8
何以	0	4	1	5	0.8
位	1	4	0	5	0.8
似的	4	0	1	5	0.8
伴	4	1	0	5	0.8
伊	4	1	0	5	0.8
代	0	4	1	5	0.8
九	4	0	1	5	0.8
之下	0	4	1	5	0.8
主持人	4	0	1	5	0.8
主持	4	0	1	5	0.8
不能不	1	4	0	5	0.8
不怎么	1	4	0	5	0.8
下场	1	4	0	5	0.8
穿	15	1	3	19	0.789473684211
没钱	2	11	1	14	0.785714285714
月份	11	2	1	14	0.785714285714
家家	11	1	2	14	0.785714285714
合伙人	11	0	3	14	0.785714285714
合伙	11	0	3	14	0.785714285714
土豆	14	0	4	18	0.777777777778
产生	3	14	1	18	0.777777777778
赚钱	1	7	1	9	0.777777777778
说实话	2	7	0	9	0.777777777778
福	7	1	1	9	0.777777777778
没法	1	7	1	9	0.777777777778
歧视	1	7	1	9	0.777777777778
明确	0	7	2	9	0.777777777778
打死	2	7	0	9	0.777777777778
库曼	7	2	0	9	0.777777777778
平等	1	7	1	9	0.777777777778
威胁	1	7	1	9	0.777777777778
土库曼	7	2	0	9	0.777777777778
土库	7	2	0	9	0.777777777778
别的	7	2	0	9	0.777777777778
兜	7	2	0	9	0.777777777778
倒退	1	7	1	9	0.777777777778
仅仅	1	7	1	9	0.777777777778
一片	0	7	2	9	0.777777777778
一旦	0	7	2	9	0.777777777778
ipad	1	1	7	9	0.777777777778
号召	4	17	1	22	0.772727272727
腿	2	1	10	13	0.769230769231
晚育	2	10	1	13	0.769230769231
年夜饭	10	1	2	13	0.769230769231
尾气	10	3	0	13	0.769230769231
就业	1	10	2	13	0.769230769231
对联	10	2	1	13	0.769230769231
夜饭	10	1	2	13	0.769230769231
地球	3	10	0	13	0.769230769231
受到	3	10	0	13	0.769230769231
绿色	2	23	5	30	0.766666666667
目的	3	13	1	17	0.764705882353
小土豆	13	0	4	17	0.764705882353
小土	13	0	4	17	0.764705882353
吃饺子	13	1	3	17	0.764705882353
鼓励	3	19	3	25	0.76
环保	16	109	20	145	0.751724137931
法律	3	18	3	24	0.75
总统	18	4	2	24	0.75
工具	3	18	3	24	0.75
式	4	15	1	20	0.75
买不起	2	15	3	20	0.75
照顾	12	3	1	16	0.75
权力	3	12	1	16	0.75
拜年	12	2	2	16	0.75
同意	1	12	3	16	0.75
重点	9	1	2	12	0.75
蜀黍	9	3	0	12	0.75
火灾	0	9	3	12	0.75
怀上	9	0	3	12	0.75
噪音	2	9	1	12	0.75
公民	2	9	1	12	0.75
路段	6	1	1	8	0.75
类	1	6	1	8	0.75
电车	1	6	1	8	0.75
法律依据	1	6	1	8	0.75
来源	1	1	6	8	0.75
朋友圈	2	0	6	8	0.75
明星	6	0	2	8	0.75
敏感	0	2	6	8	0.75
政权	0	6	2	8	0.75
携带	6	2	0	8	0.75
拥堵	0	6	2	8	0.75
恶劣	6	1	1	8	0.75
恭喜	6	0	2	8	0.75
总之	6	1	1	8	0.75
志愿	2	6	0	8	0.75
幼儿园	6	2	0	8	0.75
小车	1	6	1	8	0.75
宝安	6	0	2	8	0.75
多多	2	6	0	8	0.75
后来	6	1	1	8	0.75
各界	0	6	2	8	0.75
千万	1	6	1	8	0.75
偷	1	1	6	8	0.75
值	6	1	1	8	0.75
价值	0	6	2	8	0.75
人性	2	6	0	8	0.75
也好	1	6	1	8	0.75
下面	6	0	2	8	0.75
一律	6	2	0	8	0.75
老百姓	10	32	1	43	0.744186046512
外卖	7	26	2	35	0.742857142857
一代	5	20	2	27	0.740740740741
春联	34	6	6	46	0.739130434783
操作	14	4	1	19	0.736842105263
尽量	2	14	3	19	0.736842105263
到处	14	2	3	19	0.736842105263
鞭	3	11	1	15	0.733333333333
道理	3	11	1	15	0.733333333333
纠结	11	2	2	15	0.733333333333
疫苗	2	11	2	15	0.733333333333
添	11	1	3	15	0.733333333333
流氓	3	11	1	15	0.733333333333
油价	3	11	1	15	0.733333333333
有钱	4	11	0	15	0.733333333333
最新	1	3	11	15	0.733333333333
撞	11	2	2	15	0.733333333333
拒绝	2	11	2	15	0.733333333333
动力	2	11	2	15	0.733333333333
生产	5	19	2	26	0.730769230769
感受	19	5	2	26	0.730769230769
低	9	27	1	37	0.72972972973
贴	48	9	9	66	0.727272727273
这里	16	6	0	22	0.727272727273
上路	4	16	2	22	0.727272727273
符合	3	8	0	11	0.727272727273
祥和	2	8	1	11	0.727272727273
清理	0	8	3	11	0.727272727273
清新	1	8	2	11	0.727272727273
晚婚晚育	2	8	1	11	0.727272727273
无证	8	1	2	11	0.727272727273
教	8	0	3	11	0.727272727273
排放	8	2	1	11	0.727272727273
库克	1	8	2	11	0.727272727273
城区	3	8	0	11	0.727272727273
医生	1	8	2	11	0.727272727273
加油	8	2	1	11	0.727272727273
到来	8	1	2	11	0.727272727273
别说	3	8	0	11	0.727272727273
产假	3	8	0	11	0.727272727273
不够	5	13	0	18	0.722222222222
中华	18	5	2	25	0.72
减少	12	46	6	64	0.71875
抓	8	25	2	35	0.714285714286
终于	20	4	4	28	0.714285714286
权利	3	15	3	21	0.714285714286
变成	5	15	1	21	0.714285714286
青春	3	1	10	14	0.714285714286
近	3	10	1	14	0.714285714286
浪费	3	10	1	14	0.714285714286
流畅	10	3	1	14	0.714285714286
民众	2	10	2	14	0.714285714286
新机	3	1	10	14	0.714285714286
姐妹	10	4	0	14	0.714285714286
大概	10	4	0	14	0.714285714286
团聚	10	3	1	14	0.714285714286
员工	2	2	10	14	0.714285714286
农村	10	3	1	14	0.714285714286
上市	2	2	10	14	0.714285714286
默默	5	2	0	7	0.714285714286
鬼	1	5	1	7	0.714285714286
难过	0	5	2	7	0.714285714286
都市	5	2	0	7	0.714285714286
逛庙会	5	1	1	7	0.714285714286
逗	2	0	5	7	0.714285714286
车祸	2	5	0	7	0.714285714286
舒服	5	2	0	7	0.714285714286
第	5	1	1	7	0.714285714286
祝愿	5	2	0	7	0.714285714286
确定	5	0	2	7	0.714285714286
眼中	5	1	1	7	0.714285714286
独特	5	1	1	7	0.714285714286
热热闹闹	5	2	0	7	0.714285714286
热热	5	2	0	7	0.714285714286
渣	2	5	0	7	0.714285714286
没错	5	2	0	7	0.714285714286
武	1	5	1	7	0.714285714286
最终	5	2	0	7	0.714285714286
晚安	1	5	1	7	0.714285714286
春季	2	0	5	7	0.714285714286
日前	0	5	2	7	0.714285714286
无能	1	5	1	7	0.714285714286
提	1	5	1	7	0.714285714286
控	5	0	2	7	0.714285714286
我市	0	2	5	7	0.714285714286
愿者	2	5	0	7	0.714285714286
心中	5	1	1	7	0.714285714286
布斯	1	5	1	7	0.714285714286
巴马	5	2	0	7	0.714285714286
安安	2	5	0	7	0.714285714286
奥巴马	5	2	0	7	0.714285714286
奥巴	5	2	0	7	0.714285714286
天上	5	2	0	7	0.714285714286
大幅	1	5	1	7	0.714285714286
大城市	5	1	1	7	0.714285714286
大城	5	1	1	7	0.714285714286
国产机	5	2	0	7	0.714285714286
喝	5	0	2	7	0.714285714286
味道	5	2	0	7	0.714285714286
发动	2	5	0	7	0.714285714286
半个	5	2	0	7	0.714285714286
到手	5	2	0	7	0.714285714286
几百	5	1	1	7	0.714285714286
农民	1	5	1	7	0.714285714286
休息	2	5	0	7	0.714285714286
令人	1	5	1	7	0.714285714286
代替	5	2	0	7	0.714285714286
乔布斯	1	5	1	7	0.714285714286
乔布	1	5	1	7	0.714285714286
主题	5	2	0	7	0.714285714286
中间	5	2	0	7	0.714285714286
严	1	1	5	7	0.714285714286
不顾	2	5	0	7	0.714285714286
百姓	17	59	7	83	0.710843373494
计划生育	6	27	5	38	0.710526315789
政	3	17	4	24	0.708333333333
载客	12	2	3	17	0.705882352941
国人	3	12	2	17	0.705882352941
刀切	2	12	3	17	0.705882352941
一刀切	2	12	3	17	0.705882352941
想想	5	19	3	27	0.703703703704
传统节日	26	4	7	37	0.702702702703
一家	14	4	2	20	0.7
规划	1	7	2	10	0.7
行人	7	3	0	10	0.7
苹果公司	1	2	7	10	0.7
祝福	7	2	1	10	0.7
生日	7	0	3	10	0.7
熊	3	7	0	10	0.7
满意	7	3	0	10	0.7
无疑	1	7	2	10	0.7
方法	0	7	3	10	0.7
房价	2	7	1	10	0.7
幼儿	7	3	0	10	0.7
对比	7	2	1	10	0.7
官方	0	7	3	10	0.7
动	7	2	1	10	0.7
其它	7	3	0	10	0.7
依据	1	7	2	10	0.7
上去	7	3	0	10	0.7
ios	7	0	3	10	0.7
文化	32	7	7	46	0.695652173913
伙伴	18	2	6	26	0.692307692308
驾驶	9	1	3	13	0.692307692308
重	1	9	3	13	0.692307692308
遭遇	0	4	9	13	0.692307692308
群众	3	9	1	13	0.692307692308
欢乐	2	9	2	13	0.692307692308
机会	9	2	2	13	0.692307692308
暴力	3	9	1	13	0.692307692308
故事	9	3	1	13	0.692307692308
收入	4	9	0	13	0.692307692308
库存	1	9	3	13	0.692307692308
咱	4	9	0	13	0.692307692308
共同	2	9	2	13	0.692307692308
难道	9	24	2	35	0.685714285714
适合	13	3	3	19	0.684210526316
大量	4	13	2	19	0.684210526316
女儿	15	5	2	22	0.681818181818
每	7	17	1	25	0.68
烟花爆竹	8	44	13	65	0.676923076923
饺子	25	7	5	37	0.675675675676
社会	15	56	12	83	0.674698795181
政府	29	89	15	133	0.669172932331
喜欢	64	18	14	96	0.666666666667
燃放烟花	7	32	9	48	0.666666666667
来说	28	8	6	42	0.666666666667
小伙伴	16	2	6	24	0.666666666667
年夜	14	3	4	21	0.666666666667
企业	4	14	3	21	0.666666666667
负责	2	12	4	18	0.666666666667
请问	3	12	3	18	0.666666666667
分析	4	2	12	18	0.666666666667
不知	12	3	3	18	0.666666666667
不仅	5	12	1	18	0.666666666667
留下	10	5	0	15	0.666666666667
猴	10	3	2	15	0.666666666667
旗舰	2	10	3	15	0.666666666667
尽	2	10	3	15	0.666666666667
好看	10	4	1	15	0.666666666667
多么	3	10	2	15	0.666666666667
元宵节	10	4	1	15	0.666666666667
亲	10	2	3	15	0.666666666667
迎来	8	1	3	12	0.666666666667
资源	2	8	2	12	0.666666666667
贡献	3	8	1	12	0.666666666667
战略	8	3	1	12	0.666666666667
当初	3	8	1	12	0.666666666667
庙会	8	2	2	12	0.666666666667
境内	8	1	3	12	0.666666666667
力量	8	4	0	12	0.666666666667
分析师	3	1	8	12	0.666666666667
侵略	4	8	0	12	0.666666666667
任务	8	4	0	12	0.666666666667
为啥	2	8	2	12	0.666666666667
顺产	6	2	1	9	0.666666666667
非机动	6	3	0	9	0.666666666667
铁口	6	1	2	9	0.666666666667
适应	6	0	3	9	0.666666666667
花钱	1	6	2	9	0.666666666667
者	3	6	0	9	0.666666666667
老妈	6	0	3	9	0.666666666667
罚	1	6	2	9	0.666666666667
管管	6	2	1	9	0.666666666667
算	6	2	1	9	0.666666666667
牌照	2	6	1	9	0.666666666667
求	6	1	2	9	0.666666666667
权益	2	6	1	9	0.666666666667
曝	6	1	2	9	0.666666666667
撤军	2	6	1	9	0.666666666667
技术	1	2	6	9	0.666666666667
扶持	2	6	1	9	0.666666666667
房	1	6	2	9	0.666666666667
很快	6	1	2	9	0.666666666667
弱势群体	3	6	0	9	0.666666666667
弱势	3	6	0	9	0.666666666667
干净	6	2	1	9	0.666666666667
屁	2	6	1	9	0.666666666667
地铁口	6	1	2	9	0.666666666667
土地	3	6	0	9	0.666666666667
哎	2	6	1	9	0.666666666667
和谐	2	6	1	9	0.666666666667
后台	6	3	0	9	0.666666666667
台	6	0	3	9	0.666666666667
卵	1	6	2	9	0.666666666667
催	6	0	3	9	0.666666666667
传承	6	2	1	9	0.666666666667
今年过年	1	6	2	9	0.666666666667
人人	2	6	1	9	0.666666666667
人为	2	6	1	9	0.666666666667
东突	6	1	2	9	0.666666666667
一批	1	6	2	9	0.666666666667
龙	4	1	1	6	0.666666666667
麻将	4	1	1	6	0.666666666667
风	0	2	4	6	0.666666666667
预产期	4	0	2	6	0.666666666667
预产	4	0	2	6	0.666666666667
面前	4	0	2	6	0.666666666667
阿富汗	4	1	1	6	0.666666666667
遗憾	4	2	0	6	0.666666666667
逆	4	1	1	6	0.666666666667
辣	4	1	1	6	0.666666666667
软件	4	0	2	6	0.666666666667
跳	4	1	1	6	0.666666666667
路权	0	4	2	6	0.666666666667
起码	4	1	1	6	0.666666666667
赞同	1	4	1	6	0.666666666667
负担	4	2	0	6	0.666666666667
试试	0	4	2	6	0.666666666667
觉悟	4	2	0	6	0.666666666667
观点	0	2	4	6	0.666666666667
观	1	4	1	6	0.666666666667
融融	4	1	1	6	0.666666666667
落后	1	4	1	6	0.666666666667
良好	4	0	2	6	0.666666666667
自身	4	2	0	6	0.666666666667
腊月	4	1	1	6	0.666666666667
脑袋	4	2	0	6	0.666666666667
聚会	4	0	2	6	0.666666666667
联系	2	0	4	6	0.666666666667
职业	1	4	1	6	0.666666666667
红火	4	2	0	6	0.666666666667
第四	2	0	4	6	0.666666666667
第一天	4	2	0	6	0.666666666667
突厥	4	1	1	6	0.666666666667
秀	4	0	2	6	0.666666666667
祖宗	4	2	0	6	0.666666666667
短信	0	4	2	6	0.666666666667
相反	1	4	1	6	0.666666666667
电脑	4	0	2	6	0.666666666667
生育权	1	4	1	6	0.666666666667
特区	1	4	1	6	0.666666666667
燃	1	4	1	6	0.666666666667
消耗	1	4	1	6	0.666666666667
比起	4	1	1	6	0.666666666667
残	1	4	1	6	0.666666666667
梅	4	1	1	6	0.666666666667
格	4	2	0	6	0.666666666667
杨	1	4	1	6	0.666666666667
权	1	4	1	6	0.666666666667
普遍	2	4	0	6	0.666666666667
晚报	0	4	2	6	0.666666666667
日常生活	1	4	1	6	0.666666666667
族	0	4	2	6	0.666666666667
新鲜	0	4	2	6	0.666666666667
新生	4	0	2	6	0.666666666667
攻击	4	2	0	6	0.666666666667
改装	4	1	1	6	0.666666666667
提出	1	4	1	6	0.666666666667
排号	1	4	1	6	0.666666666667
挣钱	4	2	0	6	0.666666666667
指出	2	4	0	6	0.666666666667
批评	4	2	0	6	0.666666666667
想象	4	2	0	6	0.666666666667
情绪	4	1	1	6	0.666666666667
志愿者	2	4	0	6	0.666666666667
引力	2	4	0	6	0.666666666667
弄死	0	4	2	6	0.666666666667
延续	2	4	0	6	0.666666666667
年画	4	1	1	6	0.666666666667
平平安安	2	4	0	6	0.666666666667
平平	2	4	0	6	0.666666666667
常生	1	4	1	6	0.666666666667
常	4	0	2	6	0.666666666667
巴尔米	4	1	1	6	0.666666666667
巴尔	4	1	1	6	0.666666666667
工厂	4	1	1	6	0.666666666667
实力	4	2	0	6	0.666666666667
守	1	4	1	6	0.666666666667
媒	2	0	4	6	0.666666666667
娶	0	4	2	6	0.666666666667
好玩	4	2	0	6	0.666666666667
好久	4	2	0	6	0.666666666667
央视	0	4	2	6	0.666666666667
大都	4	1	1	6	0.666666666667
大屏幕	4	1	1	6	0.666666666667
外地	1	4	1	6	0.666666666667
圣诞	4	1	1	6	0.666666666667
团结	2	4	0	6	0.666666666667
嗯	4	1	1	6	0.666666666667
啥时候	2	4	0	6	0.666666666667
响声	1	4	1	6	0.666666666667
吸引力	2	4	0	6	0.666666666667
同事	4	1	1	6	0.666666666667
司机	4	1	1	6	0.666666666667
发起	4	2	0	6	0.666666666667
发言人	4	2	0	6	0.666666666667
反映	1	4	1	6	0.666666666667
千	4	1	1	6	0.666666666667
十万	0	4	2	6	0.666666666667
办理	4	0	2	6	0.666666666667
刘	1	4	1	6	0.666666666667
凭	4	0	2	6	0.666666666667
几次	4	1	1	6	0.666666666667
其乐融融	4	1	1	6	0.666666666667
公平	1	1	4	6	0.666666666667
保险	4	0	2	6	0.666666666667
俗称	4	0	2	6	0.666666666667
作用	2	4	0	6	0.666666666667
伤害	2	4	0	6	0.666666666667
伤	1	4	1	6	0.666666666667
优秀	4	1	1	6	0.666666666667
价位	2	4	0	6	0.666666666667
