WORD	FAVOR	AGAINST	NONE	FREQ	SUPPORT
如意	3	0	0	3	1.0
奇怪	3	0	0	3	1.0
夫	0	3	0	3	1.0
太贵	0	3	0	3	1.0
大气污染	0	3	0	3	1.0
大叔	3	0	0	3	1.0
夜	3	0	0	3	1.0
多次	0	3	0	3	1.0
备货	0	0	3	3	1.0
备	3	0	0	3	1.0
增多	0	3	0	3	1.0
城管	0	3	0	3	1.0
固然	0	3	0	3	1.0
困难	3	0	0	3	1.0
回老家	3	0	0	3	1.0
四季	0	0	3	3	1.0
喷子	3	0	0	3	1.0
售	0	3	0	3	1.0
吓死	3	0	0	3	1.0
名义	0	3	0	3	1.0
合家	3	0	0	3	1.0
台湾	0	0	3	3	1.0
可见	3	0	0	3	1.0
发扬	3	0	0	3	1.0
南市	0	3	0	3	1.0
单身	0	0	3	3	1.0
协议	0	3	0	3	1.0
升机	0	3	0	3	1.0
十足	3	0	0	3	1.0
北京市	0	0	3	3	1.0
勇气	0	3	0	3	1.0
势必	0	3	0	3	1.0
加以	0	0	3	3	1.0
前面	3	0	0	3	1.0
到时候	0	3	0	3	1.0
创造	0	3	0	3	1.0
出去玩	3	0	0	3	1.0
凑个	3	0	0	3	1.0
冒充	3	0	0	3	1.0
养不起	0	3	0	3	1.0
共享	3	0	0	3	1.0
公益	0	3	0	3	1.0
公斤	0	3	0	3	1.0
充分	0	3	0	3	1.0
侵略战争	0	3	0	3	1.0
低估	3	0	0	3	1.0
优雅	3	0	0	3	1.0
伊	3	0	0	3	1.0
人群	0	3	0	3	1.0
亲属	3	0	0	3	1.0
亮	3	0	0	3	1.0
京市	0	0	3	3	1.0
享有	0	3	0	3	1.0
五千年	3	0	0	3	1.0
互联	0	3	0	3	1.0
二次	0	0	3	3	1.0
争论	0	0	3	3	1.0
买房	0	3	0	3	1.0
买卖	0	3	0	3	1.0
主权	3	0	0	3	1.0
丹	3	0	0	3	1.0
中学	0	3	0	3	1.0
专用	0	0	3	3	1.0
不值	0	0	3	3	1.0
不为	0	3	0	3	1.0
下滑	0	3	0	3	1.0
上牌	0	3	0	3	1.0
上涨	0	3	0	3	1.0
一家亲	3	0	0	3	1.0
r46hp1p	0	0	3	3	1.0
龙舟	2	0	0	2	1.0
黔驴技穷	0	2	0	2	1.0
黔驴	0	2	0	2	1.0
黑白	2	0	0	2	1.0
黎明	2	0	0	2	1.0
麻痹	0	2	0	2	1.0
鲜血	0	2	0	2	1.0
鲜	0	0	2	2	1.0
高血压	2	0	0	2	1.0
高手	2	0	0	2	1.0
高峰期	2	0	0	2	1.0
高价位	0	2	0	2	1.0
骨	0	2	0	2	1.0
骚	0	0	2	2	1.0
骑行	0	2	0	2	1.0
驾驶证	2	0	0	2	1.0
驾	0	2	0	2	1.0
饭碗	0	2	0	2	1.0
食	0	2	0	2	1.0
飞速	2	0	0	2	1.0
飙升	0	2	0	2	1.0
颠倒黑白	2	0	0	2	1.0
颠倒	2	0	0	2	1.0
颜色	0	0	2	2	1.0
颗粒	0	2	0	2	1.0
颇	2	0	0	2	1.0
预示	0	2	0	2	1.0
预报	0	2	0	2	1.0
颁布	2	0	0	2	1.0
顺手	2	0	0	2	1.0
面上	0	2	0	2	1.0
非要	0	2	0	2	1.0
霸占	2	0	0	2	1.0
霉	2	0	0	2	1.0
雅	0	0	2	2	1.0
陕西	0	2	0	2	1.0
阿姨	2	0	0	2	1.0
阿勒颇	2	0	0	2	1.0
阿勒	2	0	0	2	1.0
阻碍	2	0	0	2	1.0
阶层	0	2	0	2	1.0
阵风	2	0	0	2	1.0
阴影	0	2	0	2	1.0
阳	0	2	0	2	1.0
防御	2	0	0	2	1.0
闻到	2	0	0	2	1.0
闪烁	0	2	0	2	1.0
长龙	2	0	0	2	1.0
长年	0	0	2	2	1.0
长假	0	0	2	2	1.0
锻炼	2	0	0	2	1.0
锅铲	0	0	2	2	1.0
销售额	0	0	2	2	1.0
重担	0	2	0	2	1.0
酿成	2	0	0	2	1.0
酒肉	0	2	0	2	1.0
郑渊洁	0	2	0	2	1.0
郑	0	0	2	2	1.0
那天	2	0	0	2	1.0
遇冷	0	0	2	2	1.0
遇上	0	2	0	2	1.0
逮	0	2	0	2	1.0
通	2	0	0	2	1.0
途	2	0	0	2	1.0
透露	0	0	2	2	1.0
逊尼派	0	2	0	2	1.0
逊尼	0	2	0	2	1.0
退回	0	2	0	2	1.0
追	0	2	0	2	1.0
迷你	0	2	0	2	1.0
迫不及待	2	0	0	2	1.0
迪拜	0	2	0	2	1.0
连绵不断	2	0	0	2	1.0
连绵	2	0	0	2	1.0
违背	0	0	2	2	1.0
这部分	2	0	0	2	1.0
这回	0	2	0	2	1.0
这他	0	2	0	2	1.0
近来	0	0	2	2	1.0
迎春	2	0	0	2	1.0
迎接	2	0	0	2	1.0
迈	0	2	0	2	1.0
过来人	0	2	0	2	1.0
边境地区	0	2	0	2	1.0
辞退	0	0	2	2	1.0
辞旧迎新	2	0	0	2	1.0
辛勤	0	2	0	2	1.0
输出	0	0	2	2	1.0
较大	0	0	2	2	1.0
转变	0	2	0	2	1.0
车位	0	2	0	2	1.0
踏板	2	0	0	2	1.0
践行	0	2	0	2	1.0
路线	0	0	2	2	1.0
路有冻死骨	0	2	0	2	1.0
路子	0	2	0	2	1.0
跟前	2	0	0	2	1.0
跑步	2	0	0	2	1.0
越过	2	0	0	2	1.0
超人	0	2	0	2	1.0
起眼	0	0	2	2	1.0
走走停停	2	0	0	2	1.0
走狗	2	0	0	2	1.0
赤	0	2	0	2	1.0
赡养	0	2	0	2	1.0
赋予	0	2	0	2	1.0
资金来源	0	0	2	2	1.0
资产	2	0	0	2	1.0
贴心	2	0	0	2	1.0
质疑	0	0	2	2	1.0
货车	0	2	0	2	1.0
财神爷	2	0	0	2	1.0
豆腐	2	0	0	2	1.0
谨慎	0	2	0	2	1.0
调侃	0	2	0	2	1.0
请求	0	2	0	2	1.0
诶	2	0	0	2	1.0
诱惑	0	2	0	2	1.0
话说回来	0	2	0	2	1.0
试想	0	2	0	2	1.0
评判	2	0	0	2	1.0
评价	2	0	0	2	1.0
证据	0	2	0	2	1.0
证书	0	0	2	2	1.0
论证	0	2	0	2	1.0
论	0	2	0	2	1.0
许子	0	0	2	2	1.0
讲道理	2	0	0	2	1.0
讲道	2	0	0	2	1.0
议论	0	0	2	2	1.0
计委	0	0	2	2	1.0
触犯	0	2	0	2	1.0
视野	2	0	0	2	1.0
规避	0	2	0	2	1.0
见得	0	2	0	2	1.0
要么	0	2	0	2	1.0
西斯	0	2	0	2	1.0
西乡	0	0	2	2	1.0
襄阳	2	0	0	2	1.0
被窝	2	0	0	2	1.0
被扣	0	0	2	2	1.0
表情	2	0	0	2	1.0
行货	0	2	0	2	1.0
血压	2	0	0	2	1.0
蜗居	2	0	0	2	1.0
蛋糕	0	0	2	2	1.0
蕾	2	0	0	2	1.0
蔑视	0	2	0	2	1.0
蓄电池	0	0	2	2	1.0
蓄电	0	0	2	2	1.0
蒙蒙	0	2	0	2	1.0
葵	0	2	0	2	1.0
著名	2	0	0	2	1.0
落实	0	2	0	2	1.0
落地	0	0	2	2	1.0
落到	0	2	0	2	1.0
萝卜	2	0	0	2	1.0
莫过于	0	0	2	2	1.0
莫过	0	0	2	2	1.0
药味	0	2	0	2	1.0
荔	0	0	2	2	1.0
茜	0	0	2	2	1.0
英勇	2	0	0	2	1.0
苑	2	0	0	2	1.0
花费	0	2	0	2	1.0
花生	2	0	0	2	1.0
节约粮食	0	2	0	2	1.0
节约用电	0	2	0	2	1.0
节约用水	0	2	0	2	1.0
节省	0	2	0	2	1.0
节点	0	2	0	2	1.0
舞狮	2	0	0	2	1.0
致敬	2	0	0	2	1.0
臭	0	2	0	2	1.0
自卫	0	0	2	2	1.0
脚踏板	2	0	0	2	1.0
脚	2	0	0	2	1.0
脖子	0	0	2	2	1.0
脐带	0	0	2	2	1.0
能源	0	2	0	2	1.0
联手	2	0	0	2	1.0
联想	0	0	2	2	1.0
耳光	0	2	0	2	1.0
老老实实	0	0	2	2	1.0
老老	0	0	2	2	1.0
老爷	0	2	0	2	1.0
老太太	0	2	0	2	1.0
老太	0	2	0	2	1.0
翻译	2	0	0	2	1.0
美金	0	2	0	2	1.0
美感	2	0	0	2	1.0
美德	2	0	0	2	1.0
美味	2	0	0	2	1.0
罗斯国	2	0	0	2	1.0
罗刹	0	0	2	2	1.0
罗	2	0	0	2	1.0
网点	0	2	0	2	1.0
缺失	0	2	0	2	1.0
缩小	0	2	0	2	1.0
继承	2	0	0	2	1.0
绝大部分	2	0	0	2	1.0
细	0	2	0	2	1.0
组成部分	2	0	0	2	1.0
纵容	2	0	0	2	1.0
纳税人	0	2	0	2	1.0
纳税	0	2	0	2	1.0
纯粹	2	0	0	2	1.0
约束	2	0	0	2	1.0
红火	2	0	0	2	1.0
繁星	0	2	0	2	1.0
糖尿病	2	0	0	2	1.0
糖尿	2	0	0	2	1.0
糖	2	0	0	2	1.0
精致	2	0	0	2	1.0
粽子	2	0	0	2	1.0
箩	0	2	0	2	1.0
管理水平	0	2	0	2	1.0
管理手段	0	2	0	2	1.0
管制	0	2	0	2	1.0
简单化	0	2	0	2	1.0
答应	0	0	2	2	1.0
等一等	2	0	0	2	1.0
第四季度	0	0	2	2	1.0
第四季	0	0	2	2	1.0
笔者	0	0	2	2	1.0
笑话	2	0	0	2	1.0
竹头	2	0	0	2	1.0
立即	2	0	0	2	1.0
立刻	0	2	0	2	1.0
穿行	2	0	0	2	1.0
稻	0	2	0	2	1.0
税收	0	2	0	2	1.0
秦皇岛	2	0	0	2	1.0
秦皇	2	0	0	2	1.0
秒杀	0	2	0	2	1.0
科技园	2	0	0	2	1.0
科夫	2	0	0	2	1.0
私自	2	0	0	2	1.0
离开	2	0	0	2	1.0
祸及	2	0	0	2	1.0
祭灶	2	0	0	2	1.0
神奇	0	2	0	2	1.0
社会秩序	0	2	0	2	1.0
社会底层	0	2	0	2	1.0
社会关系	0	2	0	2	1.0
礼让	2	0	0	2	1.0
礼	2	0	0	2	1.0
碰	0	2	0	2	1.0
碗	0	0	2	2	1.0
确有此事	0	0	2	2	1.0
确有	0	0	2	2	1.0
硬逼	0	2	0	2	1.0
砸烂	0	2	0	2	1.0
破除	2	0	0	2	1.0
破坏	2	0	0	2	1.0
研究生	0	0	2	2	1.0
着手	0	0	2	2	1.0
眼镜	2	0	0	2	1.0
眼中钉	2	0	0	2	1.0
真不错	2	0	0	2	1.0
看重	2	0	0	2	1.0
看样子	0	2	0	2	1.0
看样	0	2	0	2	1.0
看得	0	2	0	2	1.0
看出	2	0	0	2	1.0
盼望	2	0	0	2	1.0
相爱	2	0	0	2	1.0
直至	2	0	0	2	1.0
盟友	0	0	2	2	1.0
皇恩浩荡	2	0	0	2	1.0
皇恩	2	0	0	2	1.0
男权	0	2	0	2	1.0
男女平等	0	2	0	2	1.0
电量	2	0	0	2	1.0
申	2	0	0	2	1.0
用途	2	0	0	2	1.0
用水	0	2	0	2	1.0
生辉	0	2	0	2	1.0
生态环境	0	2	0	2	1.0
生动	2	0	0	2	1.0
生产厂家	0	2	0	2	1.0
生产厂	0	2	0	2	1.0
甚者	2	0	0	2	1.0
瓦	2	0	0	2	1.0
瑞雪	2	0	0	2	1.0
理会	0	2	0	2	1.0
理事长	0	2	0	2	1.0
现行	0	2	0	2	1.0
率	2	0	0	2	1.0
狭窄	2	0	0	2	1.0
独苗	0	2	0	2	1.0
独自	2	0	0	2	1.0
犯法	0	2	0	2	1.0
牵制	2	0	0	2	1.0
物资	2	0	0	2	1.0
物力	0	2	0	2	1.0
物价上涨	0	2	0	2	1.0
牡	2	0	0	2	1.0
爱情	2	0	0	2	1.0
爆料	0	0	2	2	1.0
燃烧	0	2	0	2	1.0
熠熠生辉	0	2	0	2	1.0
熠熠	0	2	0	2	1.0
焚香	2	0	0	2	1.0
烦人	2	0	0	2	1.0
烤	2	0	0	2	1.0
点点	0	2	0	2	1.0
灰蒙蒙	0	2	0	2	1.0
火险	0	2	0	2	1.0
火药味	0	2	0	2	1.0
火药	0	2	0	2	1.0
火星	0	0	2	2	1.0
激增	0	2	0	2	1.0
澄清	2	0	0	2	1.0
演唱	2	0	0	2	1.0
滨江	2	0	0	2	1.0
满月	2	0	0	2	1.0
满怀	2	0	0	2	1.0
满大街	2	0	0	2	1.0
游客	2	0	0	2	1.0
渴望	2	0	0	2	1.0
清晰	2	0	0	2	1.0
淘宝	0	0	2	2	1.0
涉及	0	0	2	2	1.0
消停	0	2	0	2	1.0
海外	2	0	0	2	1.0
浩荡	2	0	0	2	1.0
浓郁	0	2	0	2	1.0
流产	2	0	0	2	1.0
活路	0	2	0	2	1.0
活跃	0	0	2	2	1.0
洗衣服	0	2	0	2	1.0
洗衣	0	2	0	2	1.0
法西斯	0	2	0	2	1.0
法西	0	2	0	2	1.0
法制	0	0	2	2	1.0
法人	0	2	0	2	1.0
治标不治本	0	2	0	2	1.0
治本	0	2	0	2	1.0
治家	0	2	0	2	1.0
没用过	0	2	0	2	1.0
没有勇气	0	2	0	2	1.0
没意思	2	0	0	2	1.0
没吃过	0	2	0	2	1.0
没事	0	0	2	2	1.0
沙	2	0	0	2	1.0
沉默	0	2	0	2	1.0
沈	0	0	2	2	1.0
水军	2	0	0	2	1.0
氧化硫	0	2	0	2	1.0
气象条件	0	2	0	2	1.0
气象	0	2	0	2	1.0
气温	0	2	0	2	1.0
气体	0	2	0	2	1.0
民间	0	2	0	2	1.0
毙	2	0	0	2	1.0
毒瘤	0	2	0	2	1.0
每家	0	2	0	2	1.0
残酷	0	0	2	2	1.0
残忍	0	2	0	2	1.0
殊不知	2	0	0	2	1.0
歼击机	2	0	0	2	1.0
歼击	2	0	0	2	1.0
死哦	0	2	0	2	1.0
歪	0	2	0	2	1.0
此时	2	0	0	2	1.0
此事	0	0	2	2	1.0
正名	0	2	0	2	1.0
歌会	0	0	2	2	1.0
欧美	2	0	0	2	1.0
欢欢乐乐	0	2	0	2	1.0
欢欢	0	2	0	2	1.0
欢庆	2	0	0	2	1.0
欠缺	0	2	0	2	1.0
榜样	0	2	0	2	1.0
楼房	0	2	0	2	1.0
森林	0	2	0	2	1.0
桂林	0	2	0	2	1.0
查出	2	0	0	2	1.0
果	2	0	0	2	1.0
极了	0	2	0	2	1.0
板凳	2	0	0	2	1.0
松动	2	0	0	2	1.0
杆	0	2	0	2	1.0
杀人放火	0	2	0	2	1.0
朱门酒肉臭	0	2	0	2	1.0
朱门	0	2	0	2	1.0
本质	0	2	0	2	1.0
本报	0	2	0	2	1.0
朝鲜	0	0	2	2	1.0
服务行业	0	2	0	2	1.0
有限公司	0	2	0	2	1.0
有限	0	2	0	2	1.0
有钱人	0	2	0	2	1.0
有毒	0	2	0	2	1.0
有此	0	0	2	2	1.0
有权	0	2	0	2	1.0
有名	0	2	0	2	1.0
月底	2	0	0	2	1.0
替代	0	2	0	2	1.0
曹	2	0	0	2	1.0
更有甚者	2	0	0	2	1.0
更多	0	2	0	2	1.0
普通百姓	0	2	0	2	1.0
晚年	0	2	0	2	1.0
晕	0	0	2	2	1.0
晃	0	2	0	2	1.0
显	2	0	0	2	1.0
昨天晚上	0	0	2	2	1.0
明日	0	0	2	2	1.0
时分	0	0	2	2	1.0
时光	2	0	0	2	1.0
早餐	2	0	0	2	1.0
旧迎新	2	0	0	2	1.0
日记	2	0	0	2	1.0
日照	0	2	0	2	1.0
既有	0	0	2	2	1.0
无人	2	0	0	2	1.0
旗鼓相当	0	2	0	2	1.0
旗鼓	0	2	0	2	1.0
旋律	2	0	0	2	1.0
旅途	2	0	0	2	1.0
新高	0	0	2	2	1.0
新潮	0	0	2	2	1.0
斌	2	0	0	2	1.0
救援	0	2	0	2	1.0
效应	0	0	2	2	1.0
政策法规	0	2	0	2	1.0
政治家	0	2	0	2	1.0
放松	2	0	0	2	1.0
放大	0	2	0	2	1.0
攻略	2	0	0	2	1.0
改进	0	2	0	2	1.0
改用	0	2	0	2	1.0
改名字	0	2	0	2	1.0
改名	0	2	0	2	1.0
收藏	0	2	0	2	1.0
收获	2	0	0	2	1.0
收入者	0	2	0	2	1.0
支出	0	2	0	2	1.0
播出	0	0	2	2	1.0
摔	2	0	0	2	1.0
摒弃	0	2	0	2	1.0
摊主	0	0	2	2	1.0
摆摊	0	2	0	2	1.0
摄影	0	0	2	2	1.0
携	2	0	0	2	1.0
搭	0	2	0	2	1.0
搜救	2	0	0	2	1.0
搂	2	0	0	2	1.0
揪心	2	0	0	2	1.0
提过	2	0	0	2	1.0
提到	0	2	0	2	1.0
推手	2	0	0	2	1.0
接下来	0	2	0	2	1.0
接下	0	2	0	2	1.0
掏出	0	0	2	2	1.0
据调查	0	0	2	2	1.0
换新	2	0	0	2	1.0
捕鲸	0	2	0	2	1.0
振振有词	2	0	0	2	1.0
振振	2	0	0	2	1.0
挨	0	0	2	2	1.0
挥之不去	0	2	0	2	1.0
拿出	2	0	0	2	1.0
拼命	0	2	0	2	1.0
拯救	0	2	0	2	1.0
拜拜	2	0	0	2	1.0
拜	2	0	0	2	1.0
拐卖	0	2	0	2	1.0
抽奖	0	2	0	2	1.0
抽	2	0	0	2	1.0
抵抗	2	0	0	2	1.0
报仇	2	0	0	2	1.0
护航	2	0	0	2	1.0
抢劫	0	2	0	2	1.0
抗议	0	2	0	2	1.0
投资者	0	0	2	2	1.0
投入	0	0	2	2	1.0
抓住	2	0	0	2	1.0
技穷	0	2	0	2	1.0
找到	0	2	0	2	1.0
扩展	0	2	0	2	1.0
执法人员	0	2	0	2	1.0
打架	2	0	0	2	1.0
打工	0	2	0	2	1.0
打嘴仗	0	2	0	2	1.0
打嘴	0	2	0	2	1.0
打劫	0	2	0	2	1.0
打下	0	2	0	2	1.0
扎	0	0	2	2	1.0
手足	2	0	0	2	1.0
手持	2	0	0	2	1.0
手中	0	2	0	2	1.0
房贷	0	2	0	2	1.0
战乱	2	0	0	2	1.0
或是	0	2	0	2	1.0
我心	2	0	0	2	1.0
成分	2	0	0	2	1.0
戏	2	0	0	2	1.0
感恩	2	0	0	2	1.0
愚蠢	0	2	0	2	1.0
惰	0	2	0	2	1.0
惊讶	0	2	0	2	1.0
情报	0	0	2	2	1.0
情形	0	0	2	2	1.0
悟空	2	0	0	2	1.0
悄然	2	0	0	2	1.0
恩怨	0	2	0	2	1.0
恨不得	0	2	0	2	1.0
恒定	0	0	2	2	1.0
怨不得	2	0	0	2	1.0
性	0	2	0	2	1.0
思	0	2	0	2	1.0
怀念	0	2	0	2	1.0
忽略	2	0	0	2	1.0
念头	0	2	0	2	1.0
快车道	2	0	0	2	1.0
快车	2	0	0	2	1.0
快捷	0	2	0	2	1.0
忘记	0	2	0	2	1.0
志愿军	0	2	0	2	1.0
必须品	0	2	0	2	1.0
心跳	2	0	0	2	1.0
心形	0	0	2	2	1.0
德	0	2	0	2	1.0
很多年	0	2	0	2	1.0
待遇	0	2	0	2	1.0
往常	0	0	2	2	1.0
形势严峻	0	2	0	2	1.0
当权者	0	2	0	2	1.0
当局	0	2	0	2	1.0
强势	2	0	0	2	1.0
弥漫着	0	2	0	2	1.0
引诱	0	0	2	2	1.0
引来	0	0	2	2	1.0
弃	2	0	0	2	1.0
开火	2	0	0	2	1.0
建宇	2	0	0	2	1.0
废气	2	0	0	2	1.0
店里	2	0	0	2	1.0
应聘	0	0	2	2	1.0
幸好	2	0	0	2	1.0
年画	2	0	0	2	1.0
平静	2	0	0	2	1.0
平民化	2	0	0	2	1.0
平台	0	0	2	2	1.0
干部	0	2	0	2	1.0
干涉	2	0	0	2	1.0
幅度	0	0	2	2	1.0
帽	2	0	0	2	1.0
市长	2	0	0	2	1.0
巴萨	0	2	0	2	1.0
左边	0	2	0	2	1.0
工厂	2	0	0	2	1.0
工作思路	0	2	0	2	1.0
