WORD	FAVOR	AGAINST	NONE	FREQ	SUPPORT
对不起	4	1	0	5	0.8
实实	0	1	4	5	0.8
定价	0	1	4	5	0.8
宇	4	0	1	5	0.8
好不容易	0	4	1	5	0.8
夫妇	4	0	1	5	0.8
天空	0	4	1	5	0.8
大道	4	1	0	5	0.8
大叔	4	1	0	5	0.8
基督	4	1	0	5	0.8
基本上	0	4	1	5	0.8
埋	0	4	1	5	0.8
坚强	4	1	0	5	0.8
圣诞节	4	1	0	5	0.8
困难	4	0	1	5	0.8
回收	1	4	0	5	0.8
四分	0	4	1	5	0.8
噢	4	0	1	5	0.8
喇叭	4	0	1	5	0.8
品	4	0	1	5	0.8
咋办	0	1	4	5	0.8
周边	1	4	0	5	0.8
吨	0	4	1	5	0.8
号称	1	4	0	5	0.8
可悲	1	4	0	5	0.8
只许	1	4	0	5	0.8
发明	1	4	0	5	0.8
去年同期	0	1	4	5	0.8
却是	4	1	0	5	0.8
协议	0	4	1	5	0.8
半句话	1	4	0	5	0.8
半句	1	4	0	5	0.8
勒	0	4	1	5	0.8
办事	1	4	0	5	0.8
制作	0	1	4	5	0.8
出色	4	0	1	5	0.8
关	0	4	1	5	0.8
偏	1	4	0	5	0.8
你好	4	1	0	5	0.8
何必	0	4	1	5	0.8
何以	0	4	1	5	0.8
位	1	4	0	5	0.8
似的	4	0	1	5	0.8
伴	4	1	0	5	0.8
伊	4	1	0	5	0.8
代	0	4	1	5	0.8
九	4	0	1	5	0.8
之下	0	4	1	5	0.8
主持人	4	0	1	5	0.8
主持	4	0	1	5	0.8
不能不	1	4	0	5	0.8
不怎么	1	4	0	5	0.8
下场	1	4	0	5	0.8
穿	15	1	3	19	0.789473684211
没钱	2	11	1	14	0.785714285714
月份	11	2	1	14	0.785714285714
家家	11	1	2	14	0.785714285714
合伙人	11	0	3	14	0.785714285714
合伙	11	0	3	14	0.785714285714
土豆	14	0	4	18	0.777777777778
产生	3	14	1	18	0.777777777778
号召	4	17	1	22	0.772727272727
腿	2	1	10	13	0.769230769231
晚育	2	10	1	13	0.769230769231
年夜饭	10	1	2	13	0.769230769231
尾气	10	3	0	13	0.769230769231
就业	1	10	2	13	0.769230769231
对联	10	2	1	13	0.769230769231
夜饭	10	1	2	13	0.769230769231
地球	3	10	0	13	0.769230769231
受到	3	10	0	13	0.769230769231
绿色	2	23	5	30	0.766666666667
目的	3	13	1	17	0.764705882353
小土豆	13	0	4	17	0.764705882353
小土	13	0	4	17	0.764705882353
吃饺子	13	1	3	17	0.764705882353
鼓励	3	19	3	25	0.76
环保	16	109	20	145	0.751724137931
法律	3	18	3	24	0.75
总统	18	4	2	24	0.75
工具	3	18	3	24	0.75
式	4	15	1	20	0.75
买不起	2	15	3	20	0.75
照顾	12	3	1	16	0.75
权力	3	12	1	16	0.75
拜年	12	2	2	16	0.75
同意	1	12	3	16	0.75
重点	9	1	2	12	0.75
蜀黍	9	3	0	12	0.75
火灾	0	9	3	12	0.75
怀上	9	0	3	12	0.75
噪音	2	9	1	12	0.75
公民	2	9	1	12	0.75
