WORD	FAVOR	AGAINST	NONE	FREQ	SUPPORT
价位	1	4	0	5	0.8
令人	1	4	0	5	0.8
亲情	4	1	0	5	0.8
也好	1	4	0	5	0.8
东突	4	0	1	5	0.8
不怎么	1	4	0	5	0.8
x	1	0	4	5	0.8
tm	1	4	0	5	0.8
pro	1	0	4	5	0.8
总统	11	2	1	14	0.785714285714
团圆	11	3	0	14	0.785714285714
产生	3	11	0	14	0.785714285714
中华民族	11	2	1	14	0.785714285714
贴	32	3	6	41	0.780487804878
今年春节	3	38	8	49	0.775510204082
女性	4	17	1	22	0.772727272727
销量	3	0	10	13	0.769230769231
晚婚	2	10	1	13	0.769230769231
拒绝	1	10	2	13	0.769230769231
听说	3	10	0	13	0.769230769231
发出	2	10	1	13	0.769230769231
动力	2	10	1	13	0.769230769231
工具	2	13	2	17	0.764705882353
取消	1	13	3	17	0.764705882353
社会	11	45	4	60	0.75
低	5	18	1	24	0.75
不错	18	2	4	24	0.75
想想	3	15	2	20	0.75
幸福	15	3	2	20	0.75
允许	2	12	2	16	0.75
买不起	1	12	3	16	0.75
道理	3	9	0	12	0.75
尽量	2	9	1	12	0.75
呵呵	3	9	0	12	0.75
