WORD	FAVOR	AGAINST	NONE	FREQ	SUPPORT
出去玩	3	0	0	3	1.0
几点	3	0	0	3	1.0
凑个	3	0	0	3	1.0
况且	0	0	3	3	1.0
冯	3	0	0	3	1.0
军事行动	3	0	0	3	1.0
冒充	3	0	0	3	1.0
内政	3	0	0	3	1.0
共享	3	0	0	3	1.0
公斤	0	3	0	3	1.0
公主	3	0	0	3	1.0
全责	3	0	0	3	1.0
倡议书	0	3	0	3	1.0
便利	0	3	0	3	1.0
侵略战争	0	3	0	3	1.0
作业	0	0	3	3	1.0
体谅	0	0	3	3	1.0
低估	3	0	0	3	1.0
传统美德	3	0	0	3	1.0
优雅	3	0	0	3	1.0
伊戈尔	3	0	0	3	1.0
以人为本	0	3	0	3	1.0
亲属	3	0	0	3	1.0
亲友	3	0	0	3	1.0
京市	0	0	3	3	1.0
享有	0	3	0	3	1.0
产后	3	0	0	3	1.0
交流	0	3	0	3	1.0
五毛	0	3	0	3	1.0
五岁	3	0	0	3	1.0
五千年	3	0	0	3	1.0
二次	0	0	3	3	1.0
买房	0	3	0	3	1.0
乐趣	3	0	0	3	1.0
乐乐	0	3	0	3	1.0
主人	0	3	0	3	1.0
丹	3	0	0	3	1.0
中文	0	3	0	3	1.0
中国政府	0	3	0	3	1.0
不负责任	0	3	0	3	1.0
不负	0	3	0	3	1.0
不妨	3	0	0	3	1.0
不值	0	0	3	3	1.0
不便	0	3	0	3	1.0
三亚	0	3	0	3	1.0
万件	0	3	0	3	1.0
一年一度	3	0	0	3	1.0
一劳永逸	0	3	0	3	1.0
xx	0	3	0	3	1.0
mini	0	0	3	3	1.0
ls	3	0	0	3	1.0
ip6	0	3	0	3	1.0
bb	3	0	0	3	1.0
龙舟	2	0	0	2	1.0
黔驴技穷	0	2	0	2	1.0
黔驴	0	2	0	2	1.0
黑白	2	0	0	2	1.0
鲜	0	0	2	2	1.0
魔	2	0	0	2	1.0
高高	0	2	0	2	1.0
高速	0	2	0	2	1.0
高血压	2	0	0	2	1.0
高手	2	0	0	2	1.0
高峰期	2	0	0	2	1.0
高层	0	2	0	2	1.0
高价位	0	2	0	2	1.0
骨	0	2	0	2	1.0
骚	0	0	2	2	1.0
骗钱	0	2	0	2	1.0
骑行	0	2	0	2	1.0
骂声	0	2	0	2	1.0
驾驶证	2	0	0	2	1.0
驼	2	0	0	2	1.0
饮食	0	2	0	2	1.0
饭碗	0	2	0	2	1.0
食	0	2	0	2	1.0
飞速	2	0	0	2	1.0
风情	2	0	0	2	1.0
颠倒黑白	2	0	0	2	1.0
颠倒	2	0	0	2	1.0
颗粒物	0	2	0	2	1.0
颇	2	0	0	2	1.0
预报	0	2	0	2	1.0
颁布	2	0	0	2	1.0
顺眼	2	0	0	2	1.0
顺手	2	0	0	2	1.0
顺	2	0	0	2	1.0
顶部	0	2	0	2	1.0
靠拢	0	2	0	2	1.0
霸占	2	0	0	2	1.0
霉运	2	0	0	2	1.0
霉	2	0	0	2	1.0
震	0	2	0	2	1.0
零零	2	0	0	2	1.0
零点	2	0	0	2	1.0
雅	0	0	2	2	1.0
难说	0	2	0	2	1.0
难忘	2	0	0	2	1.0
陕西	0	2	0	2	1.0
阿勒颇	2	0	0	2	1.0
阿勒	2	0	0	2	1.0
阻碍	2	0	0	2	1.0
阶层	0	2	0	2	1.0
阵风	2	0	0	2	1.0
阴影	0	2	0	2	1.0
阳	0	2	0	2	1.0
防御	2	0	0	2	1.0
闹心	0	2	0	2	1.0
问卷	0	0	2	2	1.0
闪烁	0	2	0	2	1.0
门店	0	2	0	2	1.0
长年	0	0	2	2	1.0
销售额	0	0	2	2	1.0
铁血	2	0	0	2	1.0
钢筋水泥	0	2	0	2	1.0
钢筋	0	2	0	2	1.0
金属	2	0	0	2	1.0
重拳	2	0	0	2	1.0
重担	0	2	0	2	1.0
酿成	2	0	0	2	1.0
酒肉	0	2	0	2	1.0
部份	0	2	0	2	1.0
郑渊洁	0	2	0	2	1.0
郑	0	0	2	2	1.0
那时	0	2	0	2	1.0
那天	2	0	0	2	1.0
遗传	0	2	0	2	1.0
逼死	0	2	0	2	1.0
逛	0	0	2	2	1.0
通行	0	0	2	2	1.0
通病	0	2	0	2	1.0
途	2	0	0	2	1.0
逐步	0	2	0	2	1.0
透露	0	0	2	2	1.0
适宜	0	2	0	2	1.0
送货	0	0	2	2	1.0
退回	0	2	0	2	1.0
追杀	0	2	0	2	1.0
迷你	0	2	0	2	1.0
迫切需要	0	2	0	2	1.0
连绵不断	2	0	0	2	1.0
连绵	2	0	0	2	1.0
违背	0	0	2	2	1.0
违	2	0	0	2	1.0
进产房	2	0	0	2	1.0
这边	2	0	0	2	1.0
这么久	2	0	0	2	1.0
近几年	0	2	0	2	1.0
运河	2	0	0	2	1.0
迎面	2	0	0	2	1.0
迎春	2	0	0	2	1.0
迈	0	2	0	2	1.0
过渡	0	2	0	2	1.0
过来人	0	2	0	2	1.0
辞退	0	0	2	2	1.0
辞	2	0	0	2	1.0
辛勤	0	2	0	2	1.0
较大	0	0	2	2	1.0
载重	0	0	2	2	1.0
软	2	0	0	2	1.0
转悠	2	0	0	2	1.0
转型	2	0	0	2	1.0
车长	0	0	2	2	1.0
车子	0	2	0	2	1.0
身为	2	0	0	2	1.0
踏板	2	0	0	2	1.0
践行	0	2	0	2	1.0
跳槽	0	2	0	2	1.0
路途	2	0	0	2	1.0
路线	0	0	2	2	1.0
路有冻死骨	0	2	0	2	1.0
路子	0	2	0	2	1.0
跟随	0	0	2	2	1.0
跟前	2	0	0	2	1.0
跑步	2	0	0	2	1.0
越过	2	0	0	2	1.0
起眼	0	0	2	2	1.0
起义	0	2	0	2	1.0
赶来	2	0	0	2	1.0
走霉运	2	0	0	2	1.0
走走停停	2	0	0	2	1.0
走上	0	2	0	2	1.0
赤	0	2	0	2	1.0
赌	0	2	0	2	1.0
赋予	0	2	0	2	1.0
资金来源	0	0	2	2	1.0
资产	2	0	0	2	1.0
费时费力	0	2	0	2	1.0
费时	0	2	0	2	1.0
费力	0	2	0	2	1.0
贴心	2	0	0	2	1.0
贩卖	2	0	0	2	1.0
货车	0	2	0	2	1.0
责人	0	2	0	2	1.0
财运	2	0	0	2	1.0
负责人	0	2	0	2	1.0
象	0	2	0	2	1.0
谴责	0	2	0	2	1.0
谨慎	0	2	0	2	1.0
调侃	0	2	0	2	1.0
说说话	2	0	0	2	1.0
说好听	0	2	0	2	1.0
话费	0	0	2	2	1.0
话说回来	0	2	0	2	1.0
试想	0	2	0	2	1.0
评判	2	0	0	2	1.0
评价	2	0	0	2	1.0
证据	0	2	0	2	1.0
证书	0	0	2	2	1.0
论证	0	2	0	2	1.0
议论	0	0	2	2	1.0
训练	2	0	0	2	1.0
讨生活	0	2	0	2	1.0
计委	0	0	2	2	1.0
警报	0	0	2	2	1.0
触犯	0	2	0	2	1.0
规避	0	2	0	2	1.0
规范化	2	0	0	2	1.0
要紧	2	0	0	2	1.0
要命	0	2	0	2	1.0
西班牙	2	0	0	2	1.0
西斯	0	2	0	2	1.0
襄阳	2	0	0	2	1.0
表姐	0	0	2	2	1.0
行货	0	2	0	2	1.0
行径	0	2	0	2	1.0
行不通	2	0	0	2	1.0
血脉相连	2	0	0	2	1.0
血脉	2	0	0	2	1.0
血压	2	0	0	2	1.0
蠢	2	0	0	2	1.0
蜗居	2	0	0	2	1.0
蛾子	0	2	0	2	1.0
虚荣	0	2	0	2	1.0
蕾	2	0	0	2	1.0
蔑视	0	2	0	2	1.0
蓄电池	0	0	2	2	1.0
蓄电	0	0	2	2	1.0
蓄意	2	0	0	2	1.0
葵	0	2	0	2	1.0
落实	0	2	0	2	1.0
落地	0	0	2	2	1.0
落到	0	2	0	2	1.0
营养	2	0	0	2	1.0
莫过于	0	0	2	2	1.0
莫过	0	0	2	2	1.0
莫名	2	0	0	2	1.0
药味	0	2	0	2	1.0
荔	0	0	2	2	1.0
茜	0	0	2	2	1.0
范化	2	0	0	2	1.0
英勇	2	0	0	2	1.0
花费	0	2	0	2	1.0
花生	2	0	0	2	1.0
花灯	0	0	2	2	1.0
节食	0	2	0	2	1.0
节约粮食	0	2	0	2	1.0
节约用电	0	2	0	2	1.0
节约用水	0	2	0	2	1.0
节省	0	2	0	2	1.0
舆情	0	0	2	2	1.0
致敬	2	0	0	2	1.0
臭	0	2	0	2	1.0
自有	2	0	0	2	1.0
自家	2	0	0	2	1.0
自取	0	2	0	2	1.0
脱身	0	2	0	2	1.0
脚踏板	2	0	0	2	1.0
脐带	0	0	2	2	1.0
能比	2	0	0	2	1.0
胡同	2	0	0	2	1.0
胆	0	2	0	2	1.0
肥	2	0	0	2	1.0
聚众	0	0	2	2	1.0
联手	2	0	0	2	1.0
耳光	0	2	0	2	1.0
考虑一下	0	0	2	2	1.0
老金	0	2	0	2	1.0
老老实实	0	0	2	2	1.0
老老	0	0	2	2	1.0
老王	2	0	0	2	1.0
老爷	0	2	0	2	1.0
老人家	0	2	0	2	1.0
翻译	2	0	0	2	1.0
羔羊	0	2	0	2	1.0
美金	0	2	0	2	1.0
美感	2	0	0	2	1.0
美味	2	0	0	2	1.0
罗刹	0	0	2	2	1.0
网开一面	2	0	0	2	1.0
缩衣节食	0	2	0	2	1.0
缩小	0	2	0	2	1.0
缤纷	2	0	0	2	1.0
编队	2	0	0	2	1.0
编制	2	0	0	2	1.0
续	0	2	0	2	1.0
继承	2	0	0	2	1.0
绝望	0	2	0	2	1.0
绝大部分	2	0	0	2	1.0
绘	2	0	0	2	1.0
结果显示	2	0	0	2	1.0
结构	2	0	0	2	1.0
绑架	0	2	0	2	1.0
绑	0	2	0	2	1.0
经济特区	0	2	0	2	1.0
组成部分	2	0	0	2	1.0
纸条	0	2	0	2	1.0
纯粹	2	0	0	2	1.0
纪念	0	2	0	2	1.0
红星	0	2	0	2	1.0
繁衍	0	2	0	2	1.0
繁星	0	2	0	2	1.0
繁华	2	0	0	2	1.0
紧	0	2	0	2	1.0
糖尿病	2	0	0	2	1.0
糖尿	2	0	0	2	1.0
精致	2	0	0	2	1.0
粗	0	0	2	2	1.0
类型	0	0	2	2	1.0
篇	2	0	0	2	1.0
箩	0	2	0	2	1.0
管理水平	0	2	0	2	1.0
管理手段	0	2	0	2	1.0
管制	0	2	0	2	1.0
简单化	0	2	0	2	1.0
签证	0	2	0	2	1.0
答应	0	0	2	2	1.0
等一等	2	0	0	2	1.0
第四季度	0	0	2	2	1.0
第四季	0	0	2	2	1.0
笔者	0	0	2	2	1.0
笑话	2	0	0	2	1.0
竹头	2	0	0	2	1.0
章	2	0	0	2	1.0
窦文涛	0	0	2	2	1.0
空白	2	0	0	2	1.0
稿	0	0	2	2	1.0
稻	0	2	0	2	1.0
税收	0	2	0	2	1.0
稍稍	0	0	2	2	1.0
稍	2	0	0	2	1.0
稀饭	2	0	0	2	1.0
移交	2	0	0	2	1.0
称快	0	0	2	2	1.0
积极参与	0	2	0	2	1.0
秦皇岛	2	0	0	2	1.0
秦皇	2	0	0	2	1.0
租车	0	2	0	2	1.0
科技园	2	0	0	2	1.0
私自	2	0	0	2	1.0
禾	0	0	2	2	1.0
祸及	2	0	0	2	1.0
祸	2	0	0	2	1.0
祭拜	2	0	0	2	1.0
社工	0	2	0	2	1.0
礼让	2	0	0	2	1.0
礼拜	0	0	2	2	1.0
礼	2	0	0	2	1.0
确有此事	0	0	2	2	1.0
确有	0	0	2	2	1.0
硬逼	0	2	0	2	1.0
硬汉	0	2	0	2	1.0
硬伤	0	2	0	2	1.0
硝烟弥漫	0	0	2	2	1.0
硝烟	0	0	2	2	1.0
砸烂	0	2	0	2	1.0
短缺	2	0	0	2	1.0
知足	2	0	0	2	1.0
知名人士	0	2	0	2	1.0
着手	0	0	2	2	1.0
眼镜	2	0	0	2	1.0
眼球	0	0	2	2	1.0
眼中钉	2	0	0	2	1.0
真他妈	2	0	0	2	1.0
真主党	0	2	0	2	1.0
真不错	2	0	0	2	1.0
看重	2	0	0	2	1.0
看管	0	2	0	2	1.0
看样子	0	2	0	2	1.0
看样	0	2	0	2	1.0
盼望着	2	0	0	2	1.0
相连	2	0	0	2	1.0
相聚	2	0	0	2	1.0
相爱	2	0	0	2	1.0
直言	0	2	0	2	1.0
直行	2	0	0	2	1.0
目前为止	2	0	0	2	1.0
盖戳	2	0	0	2	1.0
监测站	0	0	2	2	1.0
皇恩浩荡	2	0	0	2	1.0
皇恩	2	0	0	2	1.0
癸巳	2	0	0	2	1.0
病狂	0	2	0	2	1.0
画	2	0	0	2	1.0
男权	0	2	0	2	1.0
男女平等	0	2	0	2	1.0
男同胞	0	0	2	2	1.0
电量	2	0	0	2	1.0
用途	2	0	0	2	1.0
用水	0	2	0	2	1.0
用人	0	2	0	2	1.0
生辉	0	2	0	2	1.0
生态环境	0	2	0	2	1.0
生动	2	0	0	2	1.0
生儿	2	0	0	2	1.0
生人	0	0	2	2	1.0
生产厂家	0	2	0	2	1.0
生产厂	0	2	0	2	1.0
甚者	2	0	0	2	1.0
瓦	2	0	0	2	1.0
瑞雪	2	0	0	2	1.0
理事长	0	2	0	2	1.0
王爷	2	0	0	2	1.0
猪油	0	2	0	2	1.0
狭窄	2	0	0	2	1.0
独苗	0	2	0	2	1.0
犯法	0	2	0	2	1.0
特勒	0	2	0	2	1.0
物资	2	0	0	2	1.0
物流	2	0	0	2	1.0
物品	0	2	0	2	1.0
物力	0	2	0	2	1.0
物业	0	2	0	2	1.0
牡	2	0	0	2	1.0
爽快	2	0	0	2	1.0
爆料	0	0	2	2	1.0
燕窝	2	0	0	2	1.0
燃烧	0	2	0	2	1.0
熠熠生辉	0	2	0	2	1.0
熠熠	0	2	0	2	1.0
煽动	2	0	0	2	1.0
烦人	2	0	0	2	1.0
烤	2	0	0	2	1.0
点心	2	0	0	2	1.0
灶王爷	2	0	0	2	1.0
灯	2	0	0	2	1.0
灭族	2	0	0	2	1.0
火险	0	2	0	2	1.0
火药味	0	2	0	2	1.0
火星	0	0	2	2	1.0
激增	0	2	0	2	1.0
澄清	2	0	0	2	1.0
演唱	2	0	0	2	1.0
滨江	2	0	0	2	1.0
满怀	2	0	0	2	1.0
滋味	0	0	2	2	1.0
游玩	2	0	0	2	1.0
渴望	2	0	0	2	1.0
清洁	0	2	0	2	1.0
清晰	2	0	0	2	1.0
混蛋	2	0	0	2	1.0
混战	0	2	0	2	1.0
深夜	2	0	0	2	1.0
涨工资	2	0	0	2	1.0
消极	0	2	0	2	1.0
消停	0	2	0	2	1.0
海底	2	0	0	2	1.0
浪费资源	0	2	0	2	1.0
浩荡	2	0	0	2	1.0
浓郁	0	2	0	2	1.0
测站	0	0	2	2	1.0
流产	2	0	0	2	1.0
派送	0	2	0	2	1.0
活路	0	2	0	2	1.0
活跃	0	0	2	2	1.0
洗洗	0	2	0	2	1.0
洁净	0	2	0	2	1.0
注意力	2	0	0	2	1.0
注入	0	2	0	2	1.0
波澜	0	0	2	2	1.0
波及	0	0	2	2	1.0
法西斯	0	2	0	2	1.0
法西	0	2	0	2	1.0
法定	0	2	0	2	1.0
法人	0	2	0	2	1.0
沿袭	2	0	0	2	1.0
沾	0	0	2	2	1.0
治标不治本	0	2	0	2	1.0
治本	0	2	0	2	1.0
治安	0	2	0	2	1.0
没有勇气	0	2	0	2	1.0
没意思	2	0	0	2	1.0
没完	2	0	0	2	1.0
没吃过	0	2	0	2	1.0
没动静	0	2	0	2	1.0
没动	0	2	0	2	1.0
沙井	0	0	2	2	1.0
沉默	0	2	0	2	1.0
沈	0	0	2	2	1.0
水军	2	0	0	2	1.0
氧化硫	0	2	0	2	1.0
气象条件	0	2	0	2	1.0
气象台	0	2	0	2	1.0
气温	0	2	0	2	1.0
气压计	0	2	0	2	1.0
气压	0	2	0	2	1.0
气体	0	2	0	2	1.0
民选总统	2	0	0	2	1.0
民选	2	0	0	2	1.0
民心	0	2	0	2	1.0
民主联盟	0	0	2	2	1.0
毛病	0	2	0	2	1.0
毙	2	0	0	2	1.0
毒	2	0	0	2	1.0
每天晚上	2	0	0	2	1.0
母	0	2	0	2	1.0
残酷	0	0	2	2	1.0
残忍	0	2	0	2	1.0
殊不知	2	0	0	2	1.0
歼击机	2	0	0	2	1.0
歼击	2	0	0	2	1.0
死哦	0	2	0	2	1.0
武术	2	0	0	2	1.0
此前	0	0	2	2	1.0
正如	2	0	0	2	1.0
正名	0	2	0	2	1.0
歌会	0	0	2	2	1.0
欧美	2	0	0	2	1.0
欢聚	2	0	0	2	1.0
欢欢乐乐	0	2	0	2	1.0
欢欢	0	2	0	2	1.0
欢庆	2	0	0	2	1.0
欢	2	0	0	2	1.0
欠缺	0	2	0	2	1.0
楼道	0	2	0	2	1.0
楼下	0	2	0	2	1.0
森林	0	2	0	2	1.0
棍子	0	2	0	2	1.0
棉花	0	0	2	2	1.0
梅林	2	0	0	2	1.0
桂林	0	2	0	2	1.0
根结	0	0	2	2	1.0
根性	0	2	0	2	1.0
树立	0	2	0	2	1.0
查出	2	0	0	2	1.0
某国	0	2	0	2	1.0
极度	0	2	0	2	1.0
极了	0	2	0	2	1.0
板车	0	0	2	2	1.0
板凳	2	0	0	2	1.0
